date,Appliances,lights,T_out,Press_mm_hg,RH_out,Windspeed,Tdewpoint,Visibility
3/14/2016 5:30,30,0,-0.05,768.4,90.5,3.5,-1.4,61.5
3/14/2016 5:40,20,0,-0.033333333,768.4,90.33333333,3.666666667,-1.4,61.33333333
3/14/2016 5:50,50,0,-0.016666667,768.4,90.16666667,3.833333333,-1.4,61.16666667
3/14/2016 6:00,50,0,0,768.4,90,4,-1.4,61
3/14/2016 6:10,40,0,-0.033333333,768.4333333,90.16666667,4.166666667,-1.416666667,60.83333333
3/14/2016 6:20,50,0,-0.066666667,768.4666667,90.33333333,4.333333333,-1.433333333,60.66666667
3/14/2016 6:30,50,0,-0.1,768.5,90.5,4.5,-1.45,60.5
3/14/2016 6:40,50,0,-0.133333333,768.5333333,90.66666667,4.666666667,-1.466666667,60.33333333
3/14/2016 6:50,60,0,-0.166666667,768.5666667,90.83333333,4.833333333,-1.483333333,60.16666667
3/14/2016 7:00,40,0,-0.2,768.6,91,5,-1.5,60
3/14/2016 7:10,90,0,-0.166666667,768.6666667,90.83333333,4.833333333,-1.5,60.16666667
3/14/2016 7:20,40,10,-0.133333333,768.7333333,90.66666667,4.666666667,-1.5,60.33333333
3/14/2016 7:30,40,0,-0.1,768.8,90.5,4.5,-1.5,60.5
3/14/2016 7:40,30,0,-0.066666667,768.8666667,90.33333333,4.333333333,-1.5,60.66666667
3/14/2016 7:50,30,0,-0.033333333,768.9333333,90.16666667,4.166666667,-1.5,60.83333333
3/14/2016 8:00,30,0,0,769,90,4,-1.5,61
3/14/2016 8:10,80,0,0.2,769,89.16666667,4.333333333,-1.416666667,61.33333333
3/14/2016 8:20,380,0,0.4,769,88.33333333,4.666666667,-1.333333333,61.66666667
3/14/2016 8:30,310,0,0.6,769,87.5,5,-1.25,62
3/14/2016 8:40,410,0,0.8,769,86.66666667,5.333333333,-1.166666667,62.33333333
3/14/2016 8:50,190,0,1,769,85.83333333,5.666666667,-1.083333333,62.66666667
3/14/2016 9:00,130,0,1.2,769,85,6,-1,63
3/14/2016 9:10,290,0,1.366666667,768.9666667,84.33333333,6.166666667,-0.966666667,63.33333333
3/14/2016 9:20,80,0,1.533333333,768.9333333,83.66666667,6.333333333,-0.933333333,63.66666667
3/14/2016 9:30,100,0,1.7,768.9,83,6.5,-0.9,64
3/14/2016 9:40,60,0,1.866666667,768.8666667,82.33333333,6.666666667,-0.866666667,64.33333333
3/14/2016 9:50,280,0,2.033333333,768.8333333,81.66666667,6.833333333,-0.833333333,64.66666667
3/14/2016 10:00,740,0,2.2,768.8,81,7,-0.8,65
3/14/2016 10:10,860,0,2.4,768.7833333,80,6.666666667,-0.766666667,65
3/14/2016 10:20,490,0,2.6,768.7666667,79,6.333333333,-0.733333333,65
3/14/2016 10:30,280,0,2.8,768.75,78,6,-0.7,65
3/14/2016 10:40,280,10,3,768.7333333,77,5.666666667,-0.666666667,65
3/14/2016 10:50,260,0,3.2,768.7166667,76,5.333333333,-0.633333333,65
3/14/2016 11:00,250,0,3.4,768.7,75,5,-0.6,65
3/14/2016 11:10,220,0,3.4,768.6833333,75.5,5.166666667,-0.533333333,57.5
3/14/2016 11:20,110,0,3.4,768.6666667,76,5.333333333,-0.466666667,50
3/14/2016 11:30,310,0,3.4,768.65,76.5,5.5,-0.4,42.5
3/14/2016 11:40,270,0,3.4,768.6333333,77,5.666666667,-0.333333333,35
3/14/2016 11:50,100,0,3.4,768.6166667,77.5,5.833333333,-0.266666667,27.5
3/14/2016 12:00,70,0,3.4,768.6,78,6,-0.2,20
3/14/2016 12:10,60,0,3.65,768.5666667,76.5,6,-0.216666667,20.66666667
3/14/2016 12:20,60,0,3.9,768.5333333,75,6,-0.233333333,21.33333333
3/14/2016 12:30,50,0,4.15,768.5,73.5,6,-0.25,22
3/14/2016 12:40,80,0,4.4,768.4666667,72,6,-0.266666667,22.66666667
3/14/2016 12:50,230,0,4.65,768.4333333,70.5,6,-0.283333333,23.33333333
3/14/2016 13:00,710,0,4.9,768.4,69,6,-0.3,24
3/14/2016 13:10,570,0,5,768.3,67.83333333,6.166666667,-0.466666667,24.5
3/14/2016 13:20,300,0,5.1,768.2,66.66666667,6.333333333,-0.633333333,25
3/14/2016 13:30,230,0,5.2,768.1,65.5,6.5,-0.8,25.5
3/14/2016 13:40,240,0,5.3,768,64.33333333,6.666666667,-0.966666667,26
3/14/2016 13:50,220,0,5.4,767.9,63.16666667,6.833333333,-1.133333333,26.5
3/14/2016 14:00,180,0,5.5,767.8,62,7,-1.3,27
3/14/2016 14:10,100,0,5.716666667,767.7333333,61.16666667,6.666666667,-1.266666667,27.33333333
3/14/2016 14:20,240,10,5.933333333,767.6666667,60.33333333,6.333333333,-1.233333333,27.66666667
3/14/2016 14:30,690,0,6.15,767.6,59.5,6,-1.2,28
3/14/2016 14:40,490,0,6.366666667,767.5333333,58.66666667,5.666666667,-1.166666667,28.33333333
3/14/2016 14:50,320,0,6.583333333,767.4666667,57.83333333,5.333333333,-1.133333333,28.66666667
3/14/2016 15:00,240,0,6.8,767.4,57,5,-1.1,29
3/14/2016 15:10,270,0,6.933333333,767.3333333,57,5.166666667,-1,28.5
3/14/2016 15:20,230,0,7.066666667,767.2666667,57,5.333333333,-0.9,28
3/14/2016 15:30,220,0,7.2,767.2,57,5.5,-0.8,27.5
3/14/2016 15:40,190,0,7.333333333,767.1333333,57,5.666666667,-0.7,27
3/14/2016 15:50,80,0,7.466666667,767.0666667,57,5.833333333,-0.6,26.5
3/14/2016 16:00,240,10,7.6,767,57,6,-0.5,26
3/14/2016 16:10,460,0,7.65,766.95,56.66666667,6,-0.516666667,25.83333333
3/14/2016 16:20,590,0,7.7,766.9,56.33333333,6,-0.533333333,25.66666667
3/14/2016 16:30,550,0,7.75,766.85,56,6,-0.55,25.5
3/14/2016 16:40,560,10,7.8,766.8,55.66666667,6,-0.566666667,25.33333333
3/14/2016 16:50,350,0,7.85,766.75,55.33333333,6,-0.583333333,25.16666667
3/14/2016 17:00,250,0,7.9,766.7,55,6,-0.6,25
3/14/2016 17:10,210,10,7.766666667,766.6833333,55.83333333,5.666666667,-0.533333333,25
3/14/2016 17:20,150,0,7.633333333,766.6666667,56.66666667,5.333333333,-0.466666667,25
3/14/2016 17:30,80,0,7.5,766.65,57.5,5,-0.4,25
3/14/2016 17:40,210,0,7.366666667,766.6333333,58.33333333,4.666666667,-0.333333333,25
3/14/2016 17:50,580,10,7.233333333,766.6166667,59.16666667,4.333333333,-0.266666667,25
3/14/2016 18:00,310,0,7.1,766.6,60,4,-0.2,25
3/14/2016 18:10,270,0,6.7,766.6333333,61.66666667,3.833333333,-0.233333333,24.5
3/14/2016 18:20,250,0,6.3,766.6666667,63.33333333,3.666666667,-0.266666667,24
3/14/2016 18:30,380,0,5.9,766.7,65,3.5,-0.3,23.5
3/14/2016 18:40,470,10,5.5,766.7333333,66.66666667,3.333333333,-0.333333333,23
3/14/2016 18:50,290,0,5.1,766.7666667,68.33333333,3.166666667,-0.366666667,22.5
3/14/2016 19:00,80,10,4.7,766.8,70,3,-0.4,22
3/14/2016 19:10,90,10,4.7,766.7833333,69.16666667,3,-0.55,22.16666667
3/14/2016 19:20,100,10,4.7,766.7666667,68.33333333,3,-0.7,22.33333333
3/14/2016 19:30,100,0,4.7,766.75,67.5,3,-0.85,22.5
3/14/2016 19:40,110,10,4.7,766.7333333,66.66666667,3,-1,22.66666667
3/14/2016 19:50,110,10,4.7,766.7166667,65.83333333,3,-1.15,22.83333333
3/14/2016 20:00,140,20,4.7,766.7,65,3,-1.3,23
3/14/2016 20:10,110,40,4.45,766.7,65.83333333,2.833333333,-1.383333333,22.83333333
3/14/2016 20:20,110,20,4.2,766.7,66.66666667,2.666666667,-1.466666667,22.66666667
3/14/2016 20:30,90,30,3.95,766.7,67.5,2.5,-1.55,22.5
3/14/2016 20:40,110,20,3.7,766.7,68.33333333,2.333333333,-1.633333333,22.33333333
3/14/2016 20:50,90,10,3.45,766.7,69.16666667,2.166666667,-1.716666667,22.16666667
3/14/2016 21:00,100,0,3.2,766.7,70,2,-1.8,22
3/14/2016 21:10,120,10,3.166666667,766.7,70.16666667,2.166666667,-1.816666667,22
3/14/2016 21:20,110,30,3.133333333,766.7,70.33333333,2.333333333,-1.833333333,22
3/14/2016 21:30,100,20,3.1,766.7,70.5,2.5,-1.85,22
3/14/2016 21:40,100,20,3.066666667,766.7,70.66666667,2.666666667,-1.866666667,22
3/14/2016 21:50,120,20,3.033333333,766.7,70.83333333,2.833333333,-1.883333333,22
3/14/2016 22:00,110,20,3,766.7,71,3,-1.9,22
3/14/2016 22:10,90,30,2.866666667,766.6833333,71.16666667,2.833333333,-1.966666667,22
3/14/2016 22:20,70,20,2.733333333,766.6666667,71.33333333,2.666666667,-2.033333333,22
3/14/2016 22:30,60,20,2.6,766.65,71.5,2.5,-2.1,22
3/14/2016 22:40,70,30,2.466666667,766.6333333,71.66666667,2.333333333,-2.166666667,22
3/14/2016 22:50,60,20,2.333333333,766.6166667,71.83333333,2.166666667,-2.233333333,22
3/14/2016 23:00,50,20,2.2,766.6,72,2,-2.3,22
3/14/2016 23:10,60,30,2.066666667,766.6,72.66666667,2.166666667,-2.333333333,22
3/14/2016 23:20,60,20,1.933333333,766.6,73.33333333,2.333333333,-2.366666667,22
3/14/2016 23:30,60,20,1.8,766.6,74,2.5,-2.4,22
3/14/2016 23:40,70,20,1.666666667,766.6,74.66666667,2.666666667,-2.433333333,22
3/14/2016 23:50,70,30,1.533333333,766.6,75.33333333,2.833333333,-2.466666667,22
3/15/2016 0:00,50,10,1.4,766.6,76,3,-2.5,22
3/15/2016 0:10,60,10,1.283333333,766.55,76.33333333,2.833333333,-2.55,21.83333333
3/15/2016 0:20,40,0,1.166666667,766.5,76.66666667,2.666666667,-2.6,21.66666667
3/15/2016 0:30,40,0,1.05,766.45,77,2.5,-2.65,21.5
3/15/2016 0:40,20,10,0.933333333,766.4,77.33333333,2.333333333,-2.7,21.33333333
3/15/2016 0:50,30,0,0.816666667,766.35,77.66666667,2.166666667,-2.75,21.16666667
3/15/2016 1:00,30,0,0.7,766.3,78,2,-2.8,21
3/15/2016 1:10,60,0,0.633333333,766.35,78.83333333,2,-2.716666667,28.33333333
3/15/2016 1:20,50,0,0.566666667,766.4,79.66666667,2,-2.633333333,35.66666667
3/15/2016 1:30,50,0,0.5,766.45,80.5,2,-2.55,43
3/15/2016 1:40,50,0,0.433333333,766.5,81.33333333,2,-2.466666667,50.33333333
3/15/2016 1:50,50,0,0.366666667,766.55,82.16666667,2,-2.383333333,57.66666667
3/15/2016 2:00,40,0,0.3,766.6,83,2,-2.3,65
3/15/2016 2:10,50,10,0.283333333,766.5333333,83,2,-2.316666667,65
3/15/2016 2:20,40,0,0.266666667,766.4666667,83,2,-2.333333333,65
3/15/2016 2:30,50,0,0.25,766.4,83,2,-2.35,65
3/15/2016 2:40,60,0,0.233333333,766.3333333,83,2,-2.366666667,65
3/15/2016 2:50,50,0,0.216666667,766.2666667,83,2,-2.383333333,65
3/15/2016 3:00,50,0,0.2,766.2,83,2,-2.4,65
3/15/2016 3:10,40,0,0.083333333,766.1666667,83.5,1.833333333,-2.433333333,64.66666667
3/15/2016 3:20,40,0,-0.033333333,766.1333333,84,1.666666667,-2.466666667,64.33333333
3/15/2016 3:30,30,10,-0.15,766.1,84.5,1.5,-2.5,64
3/15/2016 3:40,30,0,-0.266666667,766.0666667,85,1.333333333,-2.533333333,63.66666667
3/15/2016 3:50,30,0,-0.383333333,766.0333333,85.5,1.166666667,-2.566666667,63.33333333
3/15/2016 4:00,40,0,-0.5,766,86,1,-2.6,63
3/15/2016 4:10,60,0,-0.6,765.9833333,86.16666667,1,-2.666666667,62.83333333
3/15/2016 4:20,50,0,-0.7,765.9666667,86.33333333,1,-2.733333333,62.66666667
3/15/2016 4:30,50,0,-0.8,765.95,86.5,1,-2.8,62.5
3/15/2016 4:40,50,0,-0.9,765.9333333,86.66666667,1,-2.866666667,62.33333333
3/15/2016 4:50,40,0,-1,765.9166667,86.83333333,1,-2.933333333,62.16666667
3/15/2016 5:00,50,0,-1.1,765.9,87,1,-3,62
3/15/2016 5:10,50,10,-1.216666667,765.9166667,87.33333333,1,-3.066666667,61.83333333
3/15/2016 5:20,60,0,-1.333333333,765.9333333,87.66666667,1,-3.133333333,61.66666667
3/15/2016 5:30,50,0,-1.45,765.95,88,1,-3.2,61.5
3/15/2016 5:40,40,0,-1.566666667,765.9666667,88.33333333,1,-3.266666667,61.33333333
3/15/2016 5:50,60,0,-1.683333333,765.9833333,88.66666667,1,-3.333333333,61.16666667
3/15/2016 6:00,40,0,-1.8,766,89,1,-3.4,61
3/15/2016 6:10,50,0,-1.683333333,766,89.16666667,1.166666667,-3.25,60.83333333
3/15/2016 6:20,40,0,-1.566666667,766,89.33333333,1.333333333,-3.1,60.66666667
3/15/2016 6:30,50,0,-1.45,766,89.5,1.5,-2.95,60.5
3/15/2016 6:40,40,0,-1.333333333,766,89.66666667,1.666666667,-2.8,60.33333333
3/15/2016 6:50,40,0,-1.216666667,766,89.83333333,1.833333333,-2.65,60.16666667
3/15/2016 7:00,130,0,-1.1,766,90,2,-2.5,60
3/15/2016 7:10,330,0,-1,766,90.33333333,2,-2.366666667,60.16666667
3/15/2016 7:20,220,0,-0.9,766,90.66666667,2,-2.233333333,60.33333333
3/15/2016 7:30,110,0,-0.8,766,91,2,-2.1,60.5
3/15/2016 7:40,60,10,-0.7,766,91.33333333,2,-1.966666667,60.66666667
3/15/2016 7:50,60,0,-0.6,766,91.66666667,2,-1.833333333,60.83333333
3/15/2016 8:00,70,0,-0.5,766,92,2,-1.7,61
3/15/2016 8:10,60,0,-0.25,766,91.16666667,2,-1.583333333,61.16666667
3/15/2016 8:20,70,0,0,766,90.33333333,2,-1.466666667,61.33333333
3/15/2016 8:30,40,0,0.25,766,89.5,2,-1.35,61.5
3/15/2016 8:40,50,0,0.5,766,88.66666667,2,-1.233333333,61.66666667
3/15/2016 8:50,50,0,0.75,766,87.83333333,2,-1.116666667,61.83333333
3/15/2016 9:00,210,0,1,766,87,2,-1,62
3/15/2016 9:10,160,0,1.333333333,766,86,1.833333333,-0.833333333,62
3/15/2016 9:20,50,0,1.666666667,766,85,1.666666667,-0.666666667,62
3/15/2016 9:30,70,10,2,766,84,1.5,-0.5,62
3/15/2016 9:40,80,10,2.333333333,766,83,1.333333333,-0.333333333,62
3/15/2016 9:50,50,0,2.666666667,766,82,1.166666667,-0.166666667,62
3/15/2016 10:00,50,0,3,766,81,1,0,62
3/15/2016 10:10,50,10,3.416666667,765.95,79.5,1.166666667,0.133333333,62.33333333
3/15/2016 10:20,60,0,3.833333333,765.9,78,1.333333333,0.266666667,62.66666667
3/15/2016 10:30,60,10,4.25,765.85,76.5,1.5,0.4,63
3/15/2016 10:40,70,0,4.666666667,765.8,75,1.666666667,0.533333333,63.33333333
3/15/2016 10:50,60,10,5.083333333,765.75,73.5,1.833333333,0.666666667,63.66666667
3/15/2016 11:00,60,0,5.5,765.7,72,2,0.8,64
3/15/2016 11:10,60,0,5.883333333,765.65,70.5,2.333333333,0.866666667,64.16666667
3/15/2016 11:20,50,10,6.266666667,765.6,69,2.666666667,0.933333333,64.33333333
3/15/2016 11:30,40,0,6.65,765.55,67.5,3,1,64.5
3/15/2016 11:40,40,10,7.033333333,765.5,66,3.333333333,1.066666667,64.66666667
3/15/2016 11:50,40,10,7.416666667,765.45,64.5,3.666666667,1.133333333,64.83333333
3/15/2016 12:00,40,0,7.8,765.4,63,4,1.2,65
3/15/2016 12:10,60,10,8.083333333,765.3666667,62,4.166666667,1.216666667,57.5
3/15/2016 12:20,150,10,8.366666667,765.3333333,61,4.333333333,1.233333333,50
3/15/2016 12:30,280,0,8.65,765.3,60,4.5,1.25,42.5
3/15/2016 12:40,100,10,8.933333333,765.2666667,59,4.666666667,1.266666667,35
3/15/2016 12:50,90,0,9.216666667,765.2333333,58,4.833333333,1.283333333,27.5
3/15/2016 13:00,130,10,9.5,765.2,57,5,1.3,20
3/15/2016 13:10,120,0,9.6,765.1333333,57.16666667,5,1.433333333,27.5
3/15/2016 13:20,50,10,9.7,765.0666667,57.33333333,5,1.566666667,35
3/15/2016 13:30,70,0,9.8,765,57.5,5,1.7,42.5
3/15/2016 13:40,50,0,9.9,764.9333333,57.66666667,5,1.833333333,50
3/15/2016 13:50,50,10,10,764.8666667,57.83333333,5,1.966666667,57.5
3/15/2016 14:00,50,0,10.1,764.8,58,5,2.1,65
3/15/2016 14:10,50,0,10.18333333,764.6666667,57.83333333,5,2.133333333,65
3/15/2016 14:20,50,10,10.26666667,764.5333333,57.66666667,5,2.166666667,65
3/15/2016 14:30,60,0,10.35,764.4,57.5,5,2.2,65
3/15/2016 14:40,60,0,10.43333333,764.2666667,57.33333333,5,2.233333333,65
3/15/2016 14:50,50,20,10.51666667,764.1333333,57.16666667,5,2.266666667,65
3/15/2016 15:00,40,10,10.6,764,57,5,2.3,65
3/15/2016 15:10,70,10,10.51666667,763.9666667,58.16666667,5.166666667,2.5,64.66666667
3/15/2016 15:20,70,0,10.43333333,763.9333333,59.33333333,5.333333333,2.7,64.33333333
3/15/2016 15:30,70,0,10.35,763.9,60.5,5.5,2.9,64
3/15/2016 15:40,50,0,10.26666667,763.8666667,61.66666667,5.666666667,3.1,63.66666667
3/15/2016 15:50,50,0,10.18333333,763.8333333,62.83333333,5.833333333,3.3,63.33333333
3/15/2016 16:00,60,0,10.1,763.8,64,6,3.5,63
3/15/2016 16:10,70,20,10.01666667,763.7666667,65.16666667,6,3.666666667,55.83333333
3/15/2016 16:20,130,0,9.933333333,763.7333333,66.33333333,6,3.833333333,48.66666667
3/15/2016 16:30,360,0,9.85,763.7,67.5,6,4,41.5
3/15/2016 16:40,90,0,9.766666667,763.6666667,68.66666667,6,4.166666667,34.33333333
3/15/2016 16:50,100,0,9.683333333,763.6333333,69.83333333,6,4.333333333,27.16666667
3/15/2016 17:00,60,0,9.6,763.6,71,6,4.5,20
3/15/2016 17:10,80,0,9.25,763.5666667,72.33333333,6.166666667,4.416666667,20.5
3/15/2016 17:20,70,0,8.9,763.5333333,73.66666667,6.333333333,4.333333333,21
3/15/2016 17:30,270,0,8.55,763.5,75,6.5,4.25,21.5
3/15/2016 17:40,210,0,8.2,763.4666667,76.33333333,6.666666667,4.166666667,22
3/15/2016 17:50,150,10,7.85,763.4333333,77.66666667,6.833333333,4.083333333,22.5
3/15/2016 18:00,130,20,7.5,763.4,79,7,4,23
3/15/2016 18:10,210,30,7.35,763.4666667,79.5,7,3.95,23
3/15/2016 18:20,550,10,7.2,763.5333333,80,7,3.9,23
3/15/2016 18:30,470,20,7.05,763.6,80.5,7,3.85,23
3/15/2016 18:40,280,10,6.9,763.6666667,81,7,3.8,23
3/15/2016 18:50,120,10,6.75,763.7333333,81.5,7,3.75,23
3/15/2016 19:00,100,10,6.6,763.8,82,7,3.7,23
3/15/2016 19:10,370,10,6.566666667,763.8666667,82.33333333,6.666666667,3.716666667,22.5
3/15/2016 19:20,140,0,6.533333333,763.9333333,82.66666667,6.333333333,3.733333333,22
3/15/2016 19:30,470,0,6.5,764,83,6,3.75,21.5
3/15/2016 19:40,130,10,6.466666667,764.0666667,83.33333333,5.666666667,3.766666667,21
3/15/2016 19:50,280,0,6.433333333,764.1333333,83.66666667,5.333333333,3.783333333,20.5
3/15/2016 20:00,350,10,6.4,764.2,84,5,3.8,20
3/15/2016 20:10,170,0,6.383333333,764.2333333,83.5,5,3.716666667,27.16666667
3/15/2016 20:20,120,0,6.366666667,764.2666667,83,5,3.633333333,34.33333333
3/15/2016 20:30,100,0,6.35,764.3,82.5,5,3.55,41.5
3/15/2016 20:40,120,0,6.333333333,764.3333333,82,5,3.466666667,48.66666667
3/15/2016 20:50,400,10,6.316666667,764.3666667,81.5,5,3.383333333,55.83333333
3/15/2016 21:00,310,0,6.3,764.4,81,5,3.3,63
3/15/2016 21:10,130,0,6.25,764.4166667,81.5,4.833333333,3.316666667,62.83333333
3/15/2016 21:20,110,30,6.2,764.4333333,82,4.666666667,3.333333333,62.66666667
3/15/2016 21:30,120,20,6.15,764.45,82.5,4.5,3.35,62.5
3/15/2016 21:40,90,20,6.1,764.4666667,83,4.333333333,3.366666667,62.33333333
3/15/2016 21:50,80,20,6.05,764.4833333,83.5,4.166666667,3.383333333,62.16666667
3/15/2016 22:00,90,30,6,764.5,84,4,3.4,62
3/15/2016 22:10,70,20,5.816666667,764.5333333,84.66666667,3.833333333,3.333333333,61.83333333
3/15/2016 22:20,60,30,5.633333333,764.5666667,85.33333333,3.666666667,3.266666667,61.66666667
3/15/2016 22:30,50,20,5.45,764.6,86,3.5,3.2,61.5
3/15/2016 22:40,40,20,5.266666667,764.6333333,86.66666667,3.333333333,3.133333333,61.33333333
3/15/2016 22:50,60,20,5.083333333,764.6666667,87.33333333,3.166666667,3.066666667,61.16666667
3/15/2016 23:00,60,30,4.9,764.7,88,3,3,61
3/15/2016 23:10,60,20,4.8,764.6666667,88.5,3,2.983333333,60.66666667
3/15/2016 23:20,60,20,4.7,764.6333333,89,3,2.966666667,60.33333333
3/15/2016 23:30,60,30,4.6,764.6,89.5,3,2.95,60
3/15/2016 23:40,60,20,4.5,764.5666667,90,3,2.933333333,59.66666667
3/15/2016 23:50,70,20,4.4,764.5333333,90.5,3,2.916666667,59.33333333
3/16/2016 0:00,70,20,4.3,764.5,91,3,2.9,59
3/16/2016 0:10,70,30,4.316666667,764.5,91.33333333,3,2.966666667,58.33333333
3/16/2016 0:20,60,20,4.333333333,764.5,91.66666667,3,3.033333333,57.66666667
3/16/2016 0:30,60,20,4.35,764.5,92,3,3.1,57
3/16/2016 0:40,60,30,4.366666667,764.5,92.33333333,3,3.166666667,56.33333333
3/16/2016 0:50,40,20,4.383333333,764.5,92.66666667,3,3.233333333,55.66666667
3/16/2016 1:00,30,20,4.4,764.5,93,3,3.3,55
3/16/2016 1:10,50,20,4.5,764.5,92.5,2.833333333,3.316666667,54.83333333
3/16/2016 1:20,60,30,4.6,764.5,92,2.666666667,3.333333333,54.66666667
3/16/2016 1:30,80,20,4.7,764.5,91.5,2.5,3.35,54.5
3/16/2016 1:40,60,20,4.8,764.5,91,2.333333333,3.366666667,54.33333333
3/16/2016 1:50,50,20,4.9,764.5,90.5,2.166666667,3.383333333,54.16666667
3/16/2016 2:00,60,0,5,764.5,90,2,3.4,54
3/16/2016 2:10,40,0,4.916666667,764.5,89.66666667,2.333333333,3.283333333,54.66666667
3/16/2016 2:20,50,0,4.833333333,764.5,89.33333333,2.666666667,3.166666667,55.33333333
3/16/2016 2:30,50,10,4.75,764.5,89,3,3.05,56
3/16/2016 2:40,50,0,4.666666667,764.5,88.66666667,3.333333333,2.933333333,56.66666667
3/16/2016 2:50,60,0,4.583333333,764.5,88.33333333,3.666666667,2.816666667,57.33333333
3/16/2016 3:00,50,0,4.5,764.5,88,4,2.7,58
3/16/2016 3:10,40,0,4.483333333,764.4666667,88,4,2.683333333,57.66666667
3/16/2016 3:20,40,0,4.466666667,764.4333333,88,4,2.666666667,57.33333333
3/16/2016 3:30,30,0,4.45,764.4,88,4,2.65,57
3/16/2016 3:40,20,0,4.433333333,764.3666667,88,4,2.633333333,56.66666667
3/16/2016 3:50,30,0,4.416666667,764.3333333,88,4,2.616666667,56.33333333
3/16/2016 4:00,60,0,4.4,764.3,88,4,2.6,56
3/16/2016 4:10,50,0,4.216666667,764.3,88.5,3.833333333,2.5,55
3/16/2016 4:20,60,0,4.033333333,764.3,89,3.666666667,2.4,54
3/16/2016 4:30,40,0,3.85,764.3,89.5,3.5,2.3,53
3/16/2016 4:40,50,0,3.666666667,764.3,90,3.333333333,2.2,52
3/16/2016 4:50,50,0,3.483333333,764.3,90.5,3.166666667,2.1,51
3/16/2016 5:00,40,0,3.3,764.3,91,3,2,50
3/16/2016 5:10,50,0,3.15,764.3166667,91.33333333,2.833333333,1.9,48.5
3/16/2016 5:20,60,0,3,764.3333333,91.66666667,2.666666667,1.8,47
3/16/2016 5:30,40,0,2.85,764.35,92,2.5,1.7,45.5
3/16/2016 5:40,50,0,2.7,764.3666667,92.33333333,2.333333333,1.6,44
3/16/2016 5:50,40,0,2.55,764.3833333,92.66666667,2.166666667,1.5,42.5
3/16/2016 6:00,50,0,2.4,764.4,93,2,1.4,41
3/16/2016 6:10,50,0,2.366666667,764.4166667,93.33333333,2.333333333,1.416666667,40.16666667
3/16/2016 6:20,30,0,2.333333333,764.4333333,93.66666667,2.666666667,1.433333333,39.33333333
3/16/2016 6:30,30,0,2.3,764.45,94,3,1.45,38.5
3/16/2016 6:40,30,0,2.266666667,764.4666667,94.33333333,3.333333333,1.466666667,37.66666667
3/16/2016 6:50,50,0,2.233333333,764.4833333,94.66666667,3.666666667,1.483333333,36.83333333
3/16/2016 7:00,60,10,2.2,764.5,95,4,1.5,36
3/16/2016 7:10,60,0,2.25,764.5333333,94.5,4,1.466666667,39.83333333
3/16/2016 7:20,180,0,2.3,764.5666667,94,4,1.433333333,43.66666667
3/16/2016 7:30,350,0,2.35,764.6,93.5,4,1.4,47.5
3/16/2016 7:40,180,0,2.4,764.6333333,93,4,1.366666667,51.33333333
3/16/2016 7:50,110,0,2.45,764.6666667,92.5,4,1.333333333,55.16666667
3/16/2016 8:00,100,0,2.5,764.7,92,4,1.3,59
3/16/2016 8:10,70,0,2.7,764.7166667,90,4.166666667,1.166666667,53
3/16/2016 8:20,90,0,2.9,764.7333333,88,4.333333333,1.033333333,47
3/16/2016 8:30,80,10,3.1,764.75,86,4.5,0.9,41
3/16/2016 8:40,90,0,3.3,764.7666667,84,4.666666667,0.766666667,35
3/16/2016 8:50,70,0,3.5,764.7833333,82,4.833333333,0.633333333,29
3/16/2016 9:00,370,10,3.7,764.8,80,5,0.5,23
3/16/2016 9:10,780,0,4,764.8166667,77.66666667,5.333333333,0.35,24
3/16/2016 9:20,460,0,4.3,764.8333333,75.33333333,5.666666667,0.2,25
3/16/2016 9:30,370,0,4.6,764.85,73,6,0.05,26
3/16/2016 9:40,300,0,4.9,764.8666667,70.66666667,6.333333333,-0.1,27
3/16/2016 9:50,320,0,5.2,764.8833333,68.33333333,6.666666667,-0.25,28
3/16/2016 10:00,300,0,5.5,764.9,66,7,-0.4,29
3/16/2016 10:10,210,0,5.666666667,764.8833333,64.33333333,7.5,-0.616666667,30.83333333
3/16/2016 10:20,120,0,5.833333333,764.8666667,62.66666667,8,-0.833333333,32.66666667
3/16/2016 10:30,50,0,6,764.85,61,8.5,-1.05,34.5
3/16/2016 10:40,180,0,6.166666667,764.8333333,59.33333333,9,-1.266666667,36.33333333
3/16/2016 10:50,200,0,6.333333333,764.8166667,57.66666667,9.5,-1.483333333,38.16666667
3/16/2016 11:00,230,0,6.5,764.8,56,10,-1.7,40
3/16/2016 11:10,110,0,6.583333333,764.8,56,9.833333333,-1.616666667,38.16666667
3/16/2016 11:20,50,0,6.666666667,764.8,56,9.666666667,-1.533333333,36.33333333
3/16/2016 11:30,70,0,6.75,764.8,56,9.5,-1.45,34.5
3/16/2016 11:40,130,0,6.833333333,764.8,56,9.333333333,-1.366666667,32.66666667
3/16/2016 11:50,50,0,6.916666667,764.8,56,9.166666667,-1.283333333,30.83333333
3/16/2016 12:00,80,0,7,764.8,56,9,-1.2,29
3/16/2016 12:10,90,0,7.016666667,764.8,56.33333333,8.833333333,-1.133333333,29
3/16/2016 12:20,70,0,7.033333333,764.8,56.66666667,8.666666667,-1.066666667,29
3/16/2016 12:30,300,0,7.05,764.8,57,8.5,-1,29
3/16/2016 12:40,100,0,7.066666667,764.8,57.33333333,8.333333333,-0.933333333,29
3/16/2016 12:50,40,0,7.083333333,764.8,57.66666667,8.166666667,-0.866666667,29
