ProductCode,Sales,week_date
508,14,5/6/2019
508,5,5/13/2019
508,9,5/20/2019
508,12,5/27/2019
508,13,6/3/2019
508,14,6/10/2019
508,10,6/17/2019
508,3,6/24/2019
508,6,7/1/2019
508,10,7/8/2019
508,14,7/15/2019
508,4,7/22/2019
508,8,7/29/2019
508,8,8/5/2019
508,9,8/12/2019
508,6,8/19/2019
508,11,8/26/2019
508,6,9/2/2019
508,9,9/9/2019
508,5,9/16/2019
508,8,9/23/2019
508,4,9/30/2019
508,7,10/7/2019
508,7,10/14/2019
508,11,10/21/2019
508,5,10/28/2019
508,7,11/4/2019
508,4,11/11/2019
508,7,11/18/2019
508,8,11/25/2019
508,5,12/2/2019
508,14,12/9/2019
508,12,12/16/2019
509,9,12/24/2018
509,5,12/31/2018
509,5,1/7/2019
509,2,1/14/2019
509,9,1/21/2019
509,3,1/28/2019
509,13,2/4/2019
509,4,2/11/2019
509,5,2/18/2019
509,7,2/25/2019
509,4,3/4/2019
509,6,3/11/2019
509,7,3/18/2019
509,6,3/25/2019
509,7,4/1/2019
509,4,4/8/2019
509,7,4/15/2019
509,6,4/22/2019
509,4,4/29/2019
509,4,5/6/2019
509,8,5/13/2019
509,6,5/20/2019
509,5,5/27/2019
509,12,6/3/2019
509,11,6/10/2019
509,4,6/17/2019
509,5,6/24/2019
509,2,7/1/2019
509,4,7/8/2019
509,4,7/15/2019
509,4,7/22/2019
509,3,7/29/2019
509,3,8/5/2019
509,6,8/12/2019
509,6,8/19/2019
509,6,8/26/2019
509,4,9/2/2019
509,6,9/9/2019
509,7,9/16/2019
509,7,9/23/2019
509,4,9/30/2019
509,4,10/7/2019
509,5,10/14/2019
509,3,10/21/2019
509,5,10/28/2019
509,4,11/4/2019
509,9,11/11/2019
509,5,11/18/2019
509,7,11/25/2019
509,5,12/2/2019
509,7,12/9/2019
509,6,12/16/2019
510,9,12/24/2018
510,4,12/31/2018
510,10,1/7/2019
510,6,1/14/2019
510,5,1/21/2019
510,11,1/28/2019
510,10,2/4/2019
510,6,2/11/2019
510,6,2/18/2019
510,9,2/25/2019
510,9,3/4/2019
510,8,3/11/2019
510,11,3/18/2019
510,7,3/25/2019
510,7,4/1/2019
510,8,4/8/2019
510,7,4/15/2019
510,9,4/22/2019
510,5,4/29/2019
510,13,5/6/2019
510,10,5/13/2019
510,7,5/20/2019
510,12,5/27/2019
510,5,6/3/2019
510,12,6/10/2019
510,15,6/17/2019
510,8,6/24/2019
510,3,7/1/2019
510,5,7/8/2019
510,4,7/15/2019
510,4,7/22/2019
510,2,7/29/2019
510,5,8/5/2019
510,5,8/12/2019
510,10,8/19/2019
510,3,8/26/2019
510,8,9/2/2019
510,3,9/9/2019
510,5,9/16/2019
510,7,9/23/2019
510,6,9/30/2019
510,4,10/7/2019
510,5,10/14/2019
510,8,10/21/2019
510,10,10/28/2019
510,3,11/4/2019
510,6,11/11/2019
510,4,11/18/2019
510,7,11/25/2019
510,10,12/2/2019
510,9,12/9/2019
510,14,12/16/2019
511,25,12/24/2018
511,23,12/31/2018
511,30,1/7/2019
511,33,1/14/2019
511,20,1/21/2019
511,27,1/28/2019
511,31,2/4/2019
511,26,2/11/2019
511,21,2/18/2019
511,42,2/25/2019
511,22,3/4/2019
511,30,3/11/2019
511,33,3/18/2019
511,27,3/25/2019
511,28,4/1/2019
511,32,4/8/2019
511,31,4/15/2019
511,28,4/22/2019
511,25,4/29/2019
511,27,5/6/2019
511,31,5/13/2019
511,19,5/20/2019
511,17,5/27/2019
511,28,6/3/2019
511,33,6/10/2019
511,38,6/17/2019
511,24,6/24/2019
511,25,7/1/2019
511,24,7/8/2019
511,19,7/15/2019
511,22,7/22/2019
511,18,7/29/2019
511,25,8/5/2019
511,16,8/12/2019
511,18,8/19/2019
511,17,8/26/2019
511,23,9/2/2019
511,20,9/9/2019
511,23,9/16/2019
511,24,9/23/2019
511,26,9/30/2019
511,21,10/7/2019
511,22,10/14/2019
511,19,10/21/2019
511,21,10/28/2019
511,19,11/4/2019
511,22,11/11/2019
511,21,11/18/2019
511,25,11/25/2019
511,21,12/2/2019
511,19,12/9/2019
511,28,12/16/2019
512,17,12/24/2018
512,17,12/31/2018
512,16,1/7/2019
512,16,1/14/2019
512,27,1/21/2019
512,18,1/28/2019
512,17,2/4/2019
512,17,2/11/2019
512,16,2/18/2019
512,20,2/25/2019
512,21,3/4/2019
512,14,3/11/2019
512,19,3/18/2019
512,10,3/25/2019
512,18,4/1/2019
512,26,4/8/2019
512,20,4/15/2019
512,17,4/22/2019
512,25,4/29/2019
512,14,5/6/2019
512,20,5/13/2019
512,27,5/20/2019
512,21,5/27/2019
512,29,6/3/2019
512,33,6/10/2019
512,30,6/17/2019
512,12,6/24/2019
512,8,7/1/2019
512,12,7/8/2019
512,12,7/15/2019
512,20,7/22/2019
512,11,7/29/2019
512,8,8/5/2019
512,14,8/12/2019
512,17,8/19/2019
512,14,8/26/2019
512,17,9/2/2019
512,15,9/9/2019
512,12,9/16/2019
512,15,9/23/2019
512,17,9/30/2019
512,18,10/7/2019
512,10,10/14/2019
512,14,10/21/2019
512,22,10/28/2019
512,22,11/4/2019
512,19,11/11/2019
512,20,11/18/2019
512,19,11/25/2019
512,29,12/2/2019
512,26,12/9/2019
512,35,12/16/2019
513,22,12/24/2018
513,23,12/31/2018
513,25,1/7/2019
513,21,1/14/2019
513,25,1/21/2019
513,17,1/28/2019
513,10,2/4/2019
513,23,2/11/2019
513,24,2/18/2019
513,21,2/25/2019
513,18,3/4/2019
513,24,3/11/2019
513,16,3/18/2019
513,18,3/25/2019
513,22,4/1/2019
513,23,4/8/2019
513,27,4/15/2019
513,17,4/22/2019
513,20,4/29/2019
513,20,5/6/2019
513,13,5/13/2019
513,19,5/20/2019
513,21,5/27/2019
513,20,6/3/2019
513,25,6/10/2019
513,12,6/17/2019
513,15,6/24/2019
513,9,7/1/2019
513,15,7/8/2019
513,17,7/15/2019
513,7,7/22/2019
513,11,7/29/2019
513,17,8/5/2019
513,24,8/12/2019
513,16,8/19/2019
513,20,8/26/2019
513,11,9/2/2019
513,18,9/9/2019
513,8,9/16/2019
513,10,9/23/2019
513,15,9/30/2019
513,17,10/7/2019
513,14,10/14/2019
513,13,10/21/2019
513,17,10/28/2019
513,16,11/4/2019
513,18,11/11/2019
513,17,11/18/2019
513,18,11/25/2019
513,12,12/2/2019
513,19,12/9/2019
513,22,12/16/2019
514,7,12/24/2018
514,14,12/31/2018
514,13,1/7/2019
514,11,1/14/2019
514,9,1/21/2019
514,19,1/28/2019
514,7,2/4/2019
514,12,2/11/2019
514,16,2/18/2019
514,7,2/25/2019
514,9,3/4/2019
514,15,3/11/2019
514,9,3/18/2019
514,13,3/25/2019
514,8,4/1/2019
514,21,4/8/2019
514,12,4/15/2019
514,13,4/22/2019
514,10,4/29/2019
514,8,5/6/2019
514,13,5/13/2019
514,13,5/20/2019
514,9,5/27/2019
514,13,6/3/2019
514,16,6/10/2019
514,20,6/17/2019
514,16,6/24/2019
514,10,7/1/2019
514,11,7/8/2019
514,7,7/15/2019
514,6,7/22/2019
514,5,7/29/2019
514,7,8/5/2019
514,11,8/12/2019
514,9,8/19/2019
514,19,8/26/2019
514,10,9/2/2019
514,4,9/9/2019
514,8,9/16/2019
514,8,9/23/2019
514,12,9/30/2019
514,20,10/7/2019
514,8,10/14/2019
514,15,10/21/2019
514,10,10/28/2019
514,11,11/4/2019
514,9,11/11/2019
514,13,11/18/2019
514,12,11/25/2019
514,7,12/2/2019
514,13,12/9/2019
514,16,12/16/2019
515,10,12/24/2018
515,15,12/31/2018
515,15,1/7/2019
515,14,1/14/2019
515,12,1/21/2019
515,8,1/28/2019
515,8,2/4/2019
515,9,2/11/2019
515,6,2/18/2019
515,11,2/25/2019
515,11,3/4/2019
515,10,3/11/2019
515,6,3/18/2019
515,6,3/25/2019
515,17,4/1/2019
515,11,4/8/2019
515,17,4/15/2019
515,12,4/22/2019
515,7,4/29/2019
515,7,5/6/2019
515,12,5/13/2019
515,8,5/20/2019
515,12,5/27/2019
515,15,6/3/2019
515,14,6/10/2019
515,13,6/17/2019
515,11,6/24/2019
515,10,7/1/2019
515,8,7/8/2019
515,5,7/15/2019
515,8,7/22/2019
515,8,7/29/2019
515,7,8/5/2019
515,8,8/12/2019
515,4,8/19/2019
515,7,8/26/2019
515,4,9/2/2019
515,5,9/9/2019
515,9,9/16/2019
515,4,9/23/2019
515,9,9/30/2019
515,7,10/7/2019
515,6,10/14/2019
515,8,10/21/2019
515,5,10/28/2019
515,6,11/4/2019
515,6,11/11/2019
515,11,11/18/2019
515,7,11/25/2019
515,9,12/2/2019
515,8,12/9/2019
515,12,12/16/2019
516,24,12/24/2018
516,18,12/31/2018
516,15,1/7/2019
516,21,1/14/2019
516,20,1/21/2019
516,19,1/28/2019
516,21,2/4/2019
516,25,2/11/2019
516,21,2/18/2019
516,13,2/25/2019
516,31,3/4/2019
516,20,3/11/2019
516,23,3/18/2019
516,18,3/25/2019
516,16,4/1/2019
516,18,4/8/2019
516,15,4/15/2019
516,25,4/22/2019
516,23,4/29/2019
516,25,5/6/2019
516,26,5/13/2019
516,9,5/20/2019
516,23,5/27/2019
516,23,6/3/2019
516,22,6/10/2019
516,26,6/17/2019
516,15,6/24/2019
516,16,7/1/2019
516,15,7/8/2019
516,20,7/15/2019
516,13,7/22/2019
516,15,7/29/2019
516,16,8/5/2019
516,17,8/12/2019
516,19,8/19/2019
516,13,8/26/2019
516,14,9/2/2019
516,17,9/9/2019
516,17,9/16/2019
516,15,9/23/2019
516,22,9/30/2019
516,14,10/7/2019
516,23,10/14/2019
516,12,10/21/2019
516,13,10/28/2019
516,12,11/4/2019
516,21,11/11/2019
516,19,11/18/2019
516,11,11/25/2019
516,20,12/2/2019
516,20,12/9/2019
516,20,12/16/2019
517,15,12/24/2018
517,15,12/31/2018
517,11,1/7/2019
517,11,1/14/2019
517,20,1/21/2019
517,16,1/28/2019
517,10,2/4/2019
517,13,2/11/2019
517,10,2/18/2019
517,13,2/25/2019
517,11,3/4/2019
517,10,3/11/2019
517,15,3/18/2019
517,17,3/25/2019
517,6,4/1/2019
517,22,4/8/2019
517,13,4/15/2019
517,11,4/22/2019
517,13,4/29/2019
517,12,5/6/2019
517,17,5/13/2019
517,10,5/20/2019
517,18,5/27/2019
517,12,6/3/2019
517,18,6/10/2019
517,13,6/17/2019
517,5,6/24/2019
517,10,7/1/2019
517,3,7/8/2019
517,7,7/15/2019
517,14,7/22/2019
517,8,7/29/2019
517,11,8/5/2019
517,7,8/12/2019
517,6,8/19/2019
517,7,8/26/2019
517,13,9/2/2019
517,12,9/9/2019
517,20,9/16/2019
517,9,9/23/2019
517,7,9/30/2019
517,10,10/7/2019
517,9,10/14/2019
517,2,10/21/2019
517,12,10/28/2019
517,11,11/4/2019
517,5,11/11/2019
517,10,11/18/2019
517,12,11/25/2019
517,14,12/2/2019
517,12,12/9/2019
517,14,12/16/2019
518,15,12/24/2018
518,6,12/31/2018
518,14,1/7/2019
518,12,1/14/2019
518,11,1/21/2019
518,18,1/28/2019
518,8,2/4/2019
518,9,2/11/2019
518,14,2/18/2019
518,7,2/25/2019
518,15,3/4/2019
518,15,3/11/2019
518,9,3/18/2019
518,16,3/25/2019
518,11,4/1/2019
518,9,4/8/2019
518,9,4/15/2019
518,11,4/22/2019
518,5,4/29/2019
518,13,5/6/2019
518,10,5/13/2019
518,10,5/20/2019
518,11,5/27/2019
518,14,6/3/2019
518,11,6/10/2019
518,16,6/17/2019
518,6,6/24/2019
518,5,7/1/2019
518,12,7/8/2019
518,4,7/15/2019
518,9,7/22/2019
518,7,7/29/2019
518,5,8/5/2019
518,8,8/12/2019
518,9,8/19/2019
518,9,8/26/2019
518,6,9/2/2019
518,12,9/9/2019
518,8,9/16/2019
518,7,9/23/2019
518,5,9/30/2019
518,7,10/7/2019
518,5,10/14/2019
518,14,10/21/2019
518,4,10/28/2019
518,3,11/4/2019
518,4,11/11/2019
518,9,11/18/2019
518,5,11/25/2019
518,9,12/2/2019
518,15,12/9/2019
518,17,12/16/2019
519,30,12/24/2018
519,26,12/31/2018
519,16,1/7/2019
519,16,1/14/2019
519,23,1/21/2019
519,30,1/28/2019
519,21,2/4/2019
519,18,2/11/2019
519,27,2/18/2019
519,23,2/25/2019
519,16,3/4/2019
519,24,3/11/2019
519,22,3/18/2019
519,27,3/25/2019
519,8,4/1/2019
519,26,4/8/2019
519,27,4/15/2019
519,24,4/22/2019
519,16,4/29/2019
519,23,5/6/2019
519,20,5/13/2019
519,19,5/20/2019
519,22,5/27/2019
519,15,6/3/2019
519,18,6/10/2019
519,25,6/17/2019
519,16,6/24/2019
519,16,7/1/2019
519,13,7/8/2019
519,11,7/15/2019
519,9,7/22/2019
519,16,7/29/2019
519,10,8/5/2019
519,21,8/12/2019
519,16,8/19/2019
519,15,8/26/2019
519,4,9/2/2019
519,16,9/9/2019
519,21,9/16/2019
519,15,9/23/2019
519,24,9/30/2019
519,21,10/7/2019
519,18,10/14/2019
519,16,10/21/2019
519,25,10/28/2019
519,16,11/4/2019
519,13,11/11/2019
519,7,11/18/2019
519,16,11/25/2019
519,7,12/2/2019
519,22,12/9/2019
519,21,12/16/2019
520,9,12/24/2018
520,12,12/31/2018
520,11,1/7/2019
520,16,1/14/2019
520,8,1/21/2019
520,9,1/28/2019
520,18,2/4/2019
520,12,2/11/2019
520,18,2/18/2019
520,14,2/25/2019
520,13,3/4/2019
520,14,3/11/2019
520,14,3/18/2019
520,15,3/25/2019
520,12,4/1/2019
520,13,4/8/2019
520,15,4/15/2019
520,18,4/22/2019
520,12,4/29/2019
520,18,5/6/2019
520,8,5/13/2019
520,19,5/20/2019
520,13,5/27/2019
520,12,6/3/2019
520,14,6/10/2019
520,15,6/17/2019
520,7,6/24/2019
520,3,7/1/2019
520,12,7/8/2019
520,11,7/15/2019
520,11,7/22/2019
520,9,7/29/2019
520,13,8/5/2019
520,14,8/12/2019
520,13,8/19/2019
520,9,8/26/2019
520,8,9/2/2019
520,5,9/9/2019
520,8,9/16/2019
520,6,9/23/2019
520,8,9/30/2019
520,11,10/7/2019
520,14,10/14/2019
520,11,10/21/2019
520,13,10/28/2019
520,11,11/4/2019
520,8,11/11/2019
520,9,11/18/2019
520,12,11/25/2019
520,18,12/2/2019
520,15,12/9/2019
520,22,12/16/2019
521,8,12/24/2018
521,14,12/31/2018
521,14,1/7/2019
521,11,1/14/2019
521,14,1/21/2019
521,12,1/28/2019
521,6,2/4/2019
521,6,2/11/2019
521,7,2/18/2019
521,21,2/25/2019
521,13,3/4/2019
521,13,3/11/2019
521,10,3/18/2019
521,7,3/25/2019
521,18,4/1/2019
521,7,4/8/2019
521,6,4/15/2019
521,14,4/22/2019
521,6,4/29/2019
521,9,5/6/2019
521,11,5/13/2019
521,18,5/20/2019
521,15,5/27/2019
521,9,6/3/2019
521,10,6/10/2019
521,11,6/17/2019
521,7,6/24/2019
521,9,7/1/2019
521,5,7/8/2019
521,9,7/15/2019
521,4,7/22/2019
521,9,7/29/2019
521,12,8/5/2019
521,11,8/12/2019
521,3,8/19/2019
521,8,8/26/2019
521,8,9/2/2019
521,10,9/9/2019
521,12,9/16/2019
521,7,9/23/2019
521,12,9/30/2019
521,15,10/7/2019
521,15,10/14/2019
521,7,10/21/2019
521,10,10/28/2019
521,10,11/4/2019
521,7,11/11/2019
521,12,11/18/2019
521,10,11/25/2019
521,5,12/2/2019
521,9,12/9/2019
521,10,12/16/2019
522,12,12/24/2018
522,15,12/31/2018
522,16,1/7/2019
522,10,1/14/2019
522,19,1/21/2019
522,11,1/28/2019
522,9,2/4/2019
522,6,2/11/2019
522,10,2/18/2019
522,7,2/25/2019
522,19,3/4/2019
522,14,3/11/2019
522,11,3/18/2019
522,13,3/25/2019
522,12,4/1/2019
522,9,4/8/2019
522,15,4/15/2019
522,13,4/22/2019
522,10,4/29/2019
522,10,5/6/2019
522,10,5/13/2019
522,15,5/20/2019
522,9,5/27/2019
522,11,6/3/2019
522,13,6/10/2019
522,18,6/17/2019
522,5,6/24/2019
522,9,7/1/2019
522,9,7/8/2019
522,11,7/15/2019
522,4,7/22/2019
522,13,7/29/2019
522,15,8/5/2019
522,4,8/12/2019
522,10,8/19/2019
522,8,8/26/2019
522,10,9/2/2019
522,12,9/9/2019
522,12,9/16/2019
522,8,9/23/2019
522,12,9/30/2019
522,7,10/7/2019
522,10,10/14/2019
522,6,10/21/2019
522,6,10/28/2019
522,5,11/4/2019
522,13,11/11/2019
522,7,11/18/2019
522,7,11/25/2019
522,9,12/2/2019
522,17,12/9/2019
522,9,12/16/2019
523,8,12/24/2018
523,14,12/31/2018
523,12,1/7/2019
523,16,1/14/2019
523,18,1/21/2019
523,9,1/28/2019
523,16,2/4/2019
523,19,2/11/2019
523,10,2/18/2019
523,10,2/25/2019
523,19,3/4/2019
523,9,3/11/2019
523,11,3/18/2019
523,17,3/25/2019
523,12,4/1/2019
523,11,4/8/2019
523,19,4/15/2019
523,10,4/22/2019
523,13,4/29/2019
523,10,5/6/2019
523,16,5/13/2019
523,15,5/20/2019
523,14,5/27/2019
523,13,6/3/2019
523,15,6/10/2019
523,15,6/17/2019
523,8,6/24/2019
523,5,7/1/2019
523,8,7/8/2019
523,7,7/15/2019
523,8,7/22/2019
523,8,7/29/2019
523,8,8/5/2019
523,8,8/12/2019
523,9,8/19/2019
523,13,8/26/2019
523,9,9/2/2019
523,8,9/9/2019
523,7,9/16/2019
523,11,9/23/2019
523,16,9/30/2019
523,7,10/7/2019
523,9,10/14/2019
523,10,10/21/2019
523,8,10/28/2019
523,10,11/4/2019
523,9,11/11/2019
523,9,11/18/2019
523,10,11/25/2019
523,12,12/2/2019
523,10,12/9/2019
523,13,12/16/2019
524,14,12/24/2018
524,9,12/31/2018
524,10,1/7/2019
524,7,1/14/2019
524,11,1/21/2019
524,8,1/28/2019
524,8,2/4/2019
524,6,2/11/2019
524,11,2/18/2019
524,10,2/25/2019
524,10,3/4/2019
524,20,3/11/2019
524,22,3/18/2019
524,15,3/25/2019
524,6,4/1/2019
524,14,4/8/2019
524,10,4/15/2019
524,10,4/22/2019
524,16,4/29/2019
524,12,5/6/2019
524,10,5/13/2019
524,12,5/20/2019
524,12,5/27/2019
524,12,6/3/2019
524,9,6/10/2019
524,14,6/17/2019
524,8,6/24/2019
524,9,7/1/2019
524,4,7/8/2019
524,11,7/15/2019
524,11,7/22/2019
524,3,7/29/2019
524,7,8/5/2019
524,6,8/12/2019
524,11,8/19/2019
524,7,8/26/2019
524,7,9/2/2019
524,5,9/9/2019
524,6,9/16/2019
524,7,9/23/2019
524,4,9/30/2019
524,16,10/7/2019
524,13,10/14/2019
524,9,10/21/2019
524,11,10/28/2019
524,10,11/4/2019
524,8,11/11/2019
524,5,11/18/2019
524,9,11/25/2019
524,8,12/2/2019
524,8,12/9/2019
524,12,12/16/2019
525,15,12/24/2018
525,12,12/31/2018
525,15,1/7/2019
525,15,1/14/2019
525,5,1/21/2019
525,7,1/28/2019
525,14,2/4/2019
525,10,2/11/2019
525,21,2/18/2019
525,16,2/25/2019
525,11,3/4/2019
525,12,3/11/2019
525,10,3/18/2019
525,14,3/25/2019
525,13,4/1/2019
525,17,4/8/2019
525,11,4/15/2019
525,14,4/22/2019
525,10,4/29/2019
525,14,5/6/2019
525,14,5/13/2019
525,14,5/20/2019
525,14,5/27/2019
525,15,6/3/2019
525,20,6/10/2019
525,12,6/17/2019
525,12,6/24/2019
525,12,7/1/2019
525,10,7/8/2019
525,7,7/15/2019
525,15,7/22/2019
525,7,7/29/2019
525,13,8/5/2019
525,12,8/12/2019
525,8,8/19/2019
525,15,8/26/2019
525,13,9/2/2019
525,11,9/9/2019
525,12,9/16/2019
525,17,9/23/2019
525,4,9/30/2019
525,8,10/7/2019
525,10,10/14/2019
525,12,10/21/2019
525,13,10/28/2019
525,12,11/4/2019
525,12,11/11/2019
525,8,11/18/2019
525,12,11/25/2019
525,9,12/2/2019
525,15,12/9/2019
525,11,12/16/2019
526,9,12/24/2018
526,13,12/31/2018
526,15,1/7/2019
526,18,1/14/2019
526,15,1/21/2019
526,10,1/28/2019
526,10,2/4/2019
526,17,2/11/2019
526,20,2/18/2019
526,14,2/25/2019
526,15,3/4/2019
526,20,3/11/2019
526,12,3/18/2019
526,11,3/25/2019
526,20,4/1/2019
526,17,4/8/2019
526,18,4/15/2019
526,24,4/22/2019
526,15,4/29/2019
526,19,5/6/2019
526,23,5/13/2019
526,20,5/20/2019
526,26,5/27/2019
526,23,6/3/2019
526,34,6/10/2019
526,25,6/17/2019
526,9,6/24/2019
526,11,7/1/2019
526,13,7/8/2019
526,14,7/15/2019
526,8,7/22/2019
526,10,7/29/2019
526,16,8/5/2019
526,14,8/12/2019
526,11,8/19/2019
526,8,8/26/2019
526,10,9/2/2019
526,17,9/9/2019
526,13,9/16/2019
526,17,9/23/2019
526,11,9/30/2019
526,8,10/7/2019
526,12,10/14/2019
526,10,10/21/2019
526,11,10/28/2019
526,23,11/4/2019
526,20,11/11/2019
526,11,11/18/2019
526,17,11/25/2019
526,16,12/2/2019
526,16,12/9/2019
526,27,12/16/2019
527,7,12/24/2018
527,18,12/31/2018
527,11,1/7/2019
527,14,1/14/2019
527,9,1/21/2019
527,16,1/28/2019
527,15,2/4/2019
527,17,2/11/2019
527,8,2/18/2019
527,17,2/25/2019
527,13,3/4/2019
527,11,3/11/2019
527,7,3/18/2019
527,16,3/25/2019
527,16,4/1/2019
527,8,4/8/2019
527,11,4/15/2019
527,12,4/22/2019
527,5,4/29/2019
527,13,5/6/2019
527,8,5/13/2019
527,13,5/20/2019
527,10,5/27/2019
527,7,6/3/2019
527,13,6/10/2019
527,10,6/17/2019
527,7,6/24/2019
527,10,7/1/2019
527,5,7/8/2019
527,7,7/15/2019
527,11,7/22/2019
527,6,7/29/2019
527,10,8/5/2019
527,9,8/12/2019
527,12,8/19/2019
527,11,8/26/2019
527,12,9/2/2019
527,11,9/9/2019
527,9,9/16/2019
527,5,9/23/2019
527,8,9/30/2019
527,17,10/7/2019
527,8,10/14/2019
527,10,10/21/2019
527,6,10/28/2019
527,19,11/4/2019
527,13,11/11/2019
527,11,11/18/2019
527,7,11/25/2019
527,7,12/2/2019
527,18,12/9/2019
527,11,12/16/2019
528,9,12/24/2018
528,9,12/31/2018
528,10,1/7/2019
528,5,1/14/2019
528,13,1/21/2019
528,22,1/28/2019
528,14,2/4/2019
528,11,2/11/2019
528,17,2/18/2019
528,15,2/25/2019
528,9,3/4/2019
528,18,3/11/2019
528,17,3/18/2019
528,10,3/25/2019
528,10,4/1/2019
528,14,4/8/2019
528,10,4/15/2019
528,11,4/22/2019
528,12,4/29/2019
528,11,5/6/2019
528,11,5/13/2019
528,17,5/20/2019
528,9,5/27/2019
528,18,6/3/2019
528,19,6/10/2019
528,16,6/17/2019
528,3,6/24/2019
528,5,7/1/2019
528,12,7/8/2019
528,2,7/15/2019
528,10,7/22/2019
528,4,7/29/2019
528,9,8/5/2019
528,10,8/12/2019
528,7,8/19/2019
528,8,8/26/2019
528,5,9/2/2019
528,10,9/9/2019
528,10,9/16/2019
528,9,9/23/2019
528,5,9/30/2019
528,9,10/7/2019
528,14,10/14/2019
528,6,10/21/2019
528,6,10/28/2019
528,15,11/4/2019
528,7,11/11/2019
528,10,11/18/2019
528,14,11/25/2019
528,11,12/2/2019
528,12,12/9/2019
528,16,12/16/2019
529,13,12/24/2018
529,17,12/31/2018
529,15,1/7/2019
529,11,1/14/2019
529,13,1/21/2019
529,14,1/28/2019
529,13,2/4/2019
529,10,2/11/2019
529,15,2/18/2019
529,7,2/25/2019
529,16,3/4/2019
529,16,3/11/2019
529,19,3/18/2019
529,15,3/25/2019
529,16,4/1/2019
529,14,4/8/2019
529,9,4/15/2019
529,17,4/22/2019
529,14,4/29/2019
529,7,5/6/2019
529,19,5/13/2019
529,12,5/20/2019
529,13,5/27/2019
529,17,6/3/2019
529,19,6/10/2019
529,11,6/17/2019
529,4,6/24/2019
529,11,7/1/2019
529,10,7/8/2019
529,10,7/15/2019
529,10,7/22/2019
529,16,7/29/2019
529,10,8/5/2019
529,16,8/12/2019
529,11,8/19/2019
529,15,8/26/2019
529,6,9/2/2019
529,10,9/9/2019
529,12,9/16/2019
529,11,9/23/2019
529,11,9/30/2019
529,9,10/7/2019
529,11,10/14/2019
529,13,10/21/2019
529,11,10/28/2019
529,17,11/4/2019
529,11,11/11/2019
529,7,11/18/2019
529,13,11/25/2019
529,15,12/2/2019
529,11,12/9/2019
529,15,12/16/2019
530,20,12/24/2018
530,11,12/31/2018
530,22,1/7/2019
530,14,1/14/2019
530,15,1/21/2019
530,20,1/28/2019
530,15,2/4/2019
530,17,2/11/2019
530,14,2/18/2019
530,21,2/25/2019
530,16,3/4/2019
530,20,3/11/2019
530,10,3/18/2019
530,14,3/25/2019
530,14,4/1/2019
530,16,4/8/2019
530,18,4/15/2019
530,19,4/22/2019
530,15,4/29/2019
530,17,5/6/2019
530,22,5/13/2019
530,24,5/20/2019
530,21,5/27/2019
530,22,6/3/2019
530,22,6/10/2019
530,21,6/17/2019
530,14,6/24/2019
530,7,7/1/2019
530,7,7/8/2019
530,10,7/15/2019
530,9,7/22/2019
530,11,7/29/2019
530,14,8/5/2019
530,19,8/12/2019
530,6,8/19/2019
530,15,8/26/2019
530,9,9/2/2019
530,15,9/9/2019
530,12,9/16/2019
530,14,9/23/2019
530,19,9/30/2019
530,15,10/7/2019
530,17,10/14/2019
530,16,10/21/2019
530,16,10/28/2019
530,15,11/4/2019
530,14,11/11/2019
530,15,11/18/2019
530,14,11/25/2019
530,14,12/2/2019
530,22,12/9/2019
530,21,12/16/2019
531,4,12/24/2018
531,8,12/31/2018
531,3,1/7/2019
531,2,1/14/2019
531,4,1/21/2019
531,5,1/28/2019
531,3,2/4/2019
531,6,2/11/2019
531,3,2/18/2019
531,3,2/25/2019
531,5,3/4/2019
531,5,3/11/2019
531,8,3/18/2019
531,3,3/25/2019
531,10,4/1/2019
531,4,4/8/2019
531,5,4/15/2019
531,5,4/22/2019
531,3,4/29/2019
531,9,5/6/2019
531,3,5/13/2019
531,5,5/20/2019
531,4,5/27/2019
531,3,6/3/2019
531,4,6/10/2019
531,9,6/17/2019
531,5,6/24/2019
531,6,7/1/2019
531,5,7/8/2019
531,9,7/15/2019
531,3,7/22/2019
531,2,7/29/2019
531,6,8/5/2019
531,4,8/12/2019
531,5,8/19/2019
531,4,8/26/2019
531,5,9/2/2019
531,4,9/9/2019
531,3,9/16/2019
531,7,9/23/2019
531,4,9/30/2019
531,9,10/7/2019
531,3,10/14/2019
531,5,10/21/2019
531,1,10/28/2019
531,5,11/4/2019
531,7,11/11/2019
531,5,11/18/2019
531,5,11/25/2019
531,6,12/2/2019
531,4,12/9/2019
531,6,12/16/2019
532,15,12/24/2018
532,5,12/31/2018
532,10,1/7/2019
532,8,1/14/2019
532,12,1/21/2019
532,8,1/28/2019
532,8,2/4/2019
532,6,2/11/2019
532,15,2/18/2019
532,4,2/25/2019
532,9,3/4/2019
532,7,3/11/2019
532,7,3/18/2019
532,18,3/25/2019
532,14,4/1/2019
532,6,4/8/2019
532,9,4/15/2019
532,8,4/22/2019
532,5,4/29/2019
532,7,5/6/2019
532,9,5/13/2019
532,13,5/20/2019
532,14,5/27/2019
532,14,6/3/2019
532,17,6/10/2019
532,12,6/17/2019
532,7,6/24/2019
532,5,7/1/2019
532,7,7/8/2019
532,5,7/15/2019
532,6,7/22/2019
532,5,7/29/2019
532,13,8/5/2019
532,6,8/12/2019
532,12,8/19/2019
532,9,8/26/2019
532,9,9/2/2019
532,7,9/9/2019
532,14,9/16/2019
532,3,9/23/2019
532,9,9/30/2019
532,7,10/7/2019
