customerID,TotChargesAct
4958-GZWIY,340.25
7996-MHXLW,1683.6
7833-PKIHD,3966.3
7061-OVMIM,608.5
5153-RTHKF,2896.6
1852-QSWCD,1514.85
4832-VRBMR,6792.45
9079-LWTFD,4669.2
6356-ELRKD,95.6
8624-GIOUT,2934.3
3392-EHMNK,6302.8
5986-WWXDV,779.2
3061-BCKYI,283.75
6179-GJPSO,4600.7
7901-TBKJX,5594
7228-PAQPD,772.85
3177-LASXD,71.35
7746-QYVCO,857.8
5804-HYIEZ,7554.05
9919-FZDED,5981.65
5934-TSSAU,1702.9
3486-KHMLI,467.15
4897-QSUYC,20.15
1084-UQCHV,69.75
8290-YWKHZ,2931
2955-BJZHG,1400.85
3806-DXQOM,137.85
6784-XYJAE,1941.5
3933-DQPWX,1932.75
6661-EIPZC,1423.05
8957-THMOA,970.85
2251-PYLPB,5810.9
5555-RNPGT,223.9
1057-FOGLZ,391.7
9300-RENDD,79.95
0761-AETCS,19.3
8087-LGYHQ,811.65
4137-BTIKL,174.75
2190-BCXEC,3126.85
6227-FBDXH,6841.45
2153-MREFK,3754.6
2911-WDXMV,1406.65
7206-PQBBZ,834.7
3106-ULWFW,627.4
0925-VYDLG,242
4547-FZJWE,3157
7422-WNBTY,3092
0842-IWYCP,2168.9
3521-HTQTV,980.35
3744-ZBHON,65.95
3373-DIUUN,711.9
8383-SGHJU,1952.8
7607-QKKTJ,4368.85
7707-PYBBH,2647.1
8984-HPEMB,8477.6
4349-GFQHK,54.35
4139-DETXS,4528
9779-DPNEJ,1790.65
9805-FILKB,845.6
5793-YOLJN,1210.3
0673-IGUQO,20.45
4123-FCVCB,854.45
8819-IMISP,2429.1
7802-EFKNY,100.4
8311-UEUAB,5229.45
5858-EAFCZ,44.45
8035-BUYVG,1716.45
1163-ONYEY,3023.55
9787-XVQIU,75.3
8945-MUQUF,4837.6
5656-MJEFC,2032.3
6082-OQFBA,436.9
8051-HJRLT,70.55
8974-OVACP,20.15
4010-YLMVT,5893.95
1379-FRVEB,1430.05
8612-GXIDD,313
6288-CHQJB,3871.85
8160-HOWOX,458.1
3023-GFLBR,2745.7
6648-INWPS,341.35
4223-BKEOR,1336.8
4079-VTGLK,2181.75
1763-WQFUK,147.75
1391-UBDAR,818.45
8894-JVDCV,7133.45
2023-VQFDL,348.8
1345-GKDZZ,128.6
2014-MKGMH,4674.4
5628-FCGYG,1737.45
2560-WBWXF,1498.85
0248-IPDFW,50.1
7978-DKUQH,1797.75
4335-UPJSI,498.1
0524-IAVZO,2624.25
2737-YNGYW,184.1
1784-EZDKJ,5498.8
9297-FVVDH,4845.4
8007-YYPWD,369.1
7101-HRBLJ,6096.9
5159-YFPKQ,160.75
6635-CPNUN,2684.35
4021-RQSNY,3004.15
5453-YBTWV,6994.8
5039-LZRQT,273.25
2931-VUVJN,5483.9
9061-TIHDA,1233.65
8699-ASUFO,527.9
6418-PIQSP,4985.9
8220-OCUFY,1258.35
3995-WFCSM,111.4
1895-QTKDO,43.95
2038-OEQZH,308.1
1178-PZGAB,383.65
7927-AUXBZ,2555.9
2626-VEEWG,1284.2
2878-RMWXY,7550.3
1657-DYMBM,1110.05
7311-MQJCH,99.6
7375-WMVMT,6707.15
1136-XGEQU,4164.4
2530-FMFXO,5873.75
6844-DZKRF,109.25
4695-WJZUE,179.25
7619-ODSGN,1338.15
5970-GHJAW,862.4
8879-XUAHX,8564.75
3689-MOZGR,926.2
4195-PNGZS,1718.2
5003-XZWWO,5956.85
3988-RQIXO,91.3
7622-FWGEW,4824.45
6922-NCEDI,1238.65
2514-GINMM,79.5
9891-NQDBD,672.2
6131-IUNXN,382.2
8548-AWOFC,4264.6
9798-DRYDS,1070.7
8532-UEFWH,1345.85
6296-DDOOR,1045.25
7951-VRDVK,3003.55
5931-FLJJF,467.55
4815-YOSUK,7537.5
2659-VXMWZ,7482.1
0380-NEAVX,3343.15
3207-OYBWH,5427.05
4285-GYRQC,587.1
7216-EWTRS,100.8
4365-MSDYN,161.15
7036-TYDEC,7028.5
5802-ADBRC,5232.9
8076-FEZKJ,225.85
5197-YPYBZ,274.7
8337-MSSXB,1180.95
4312-GVYNH,3370.2
8495-LJDFO,7111.3
0839-JTCUD,5958.85
5494-WOZRZ,5999.85
1302-UHBDD,1648.45
2234-EOFPT,5753.25
8619-IJNDK,4492.9
8378-LKJAF,3956.7
8182-BJDSI,2625.55
2528-HFYZX,1233.4
1153-GNOLC,1309
3298-QEICA,813.45
0788-DXBFY,1108.8
3597-YASZG,7349.35
3496-LFSZU,294.2
5242-UOWHD,929.2
2482-CZGBB,740
6479-SZPLM,754.5
8097-VBQTZ,3883.3
4500-HKANN,1414.2
9917-KWRBE,3211.2
3420-ZDBMA,371.6
2212-LYASK,1246.4
1393-IMKZG,95.85
8069-RHUXK,2545.7
3398-GCPMU,6448.85
2908-WGAXL,1468.9
3378-AJRAO,1013.6
1013-QCWAM,6690.75
0866-QLSIR,2088.75
6050-FFXES,7240.65
7181-BQYBV,102.45
0362-RAOQO,830.25
9554-DFKIC,1588.7
5527-ACHSO,829.3
0829-DDVLK,302.45
1399-UBQIU,712.25
1813-JLKWR,1336.65
0336-PIKEI,5360.75
7322-OCWHC,6735.05
9537-VHDTA,51.2
4957-TIALW,1010
2054-PJOCK,4847.05
9150-HEPMB,3019.7
9030-QGZNL,161.65
6204-IEUXJ,217.55
3126-WQMGH,2583.75
4529-CKBCL,146.05
2506-CLAKW,567.45
7176-WRTNX,7711.25
1583-IHQZE,1384.75
5732-IKGQH,5481.25
9239-GZHZE,8124.2
7205-BAIAD,827.3
0151-ONTOV,70.9
4140-MUHUG,220.95
0093-EXYQL,3673.6
8064-RAVOH,49.85
0219-QAERP,576.65
0320-JDNQG,2331.3
7180-PISOG,74.5
9168-INPSZ,4495.65
3571-RFHAR,6941.2
0015-UOCOJ,340.35
5334-AFQJB,1789.9
2754-SDJRD,908.55
9578-VRMNM,1043.35
1587-FKLZB,6822.15
6140-QNRQQ,71.55
8963-JLGJT,157.55
4307-KTUMW,5029.2
1465-LNTLJ,581.7
5440-FLBQG,7318.2
2135-DQWAQ,420.45
4056-QHXHZ,7576.7
7470-MCQTK,633.4
7488-MXJIV,321.65
7401-JIXNM,4965
9339-FIIJL,6151.9
2027-FECZV,1253.9
2672-DZUOY,25.15
4706-DGAHW,45.2
3870-MQAMG,5893.15
6670-MFRPK,5420.65
6177-PEVRA,2627.35
4800-CZMPC,5037.55
4813-HQMGZ,743.75
7579-KKLOE,6589.6
7377-DMMRI,92.45
8402-EIVQS,6733.15
4947-DSMXK,3410
7245-NIIWQ,199.85
0002-ORFBO,593.3
3324-OIRTO,7288.4
5414-OFQCB,5229.8
4967-WPNCF,4464.8
8552-OBVRU,5068.05
8499-BRXTD,401.85
9154-QDGTH,4451.85
8197-BFWVU,6688.95
2577-GVSIL,2661.1
9367-OIUXP,73.05
6770-UAYGJ,1211.65
6463-HHXJR,7030.65
7928-VJYAB,1020.2
1187-WILMM,5597.65
9776-OJUZI,6223.3
1306-RPWXZ,1024.65
8949-JTMAY,2933.2
2774-LVQUS,1258.3
3097-PYWXL,82.9
2266-SJNAT,7789.6
0869-PAPRP,2067
4238-JSSWH,3452.55
2972-YDYUW,5468.95
1104-FEJAM,1802.15
2809-ILCYT,733.55
5499-ECUTN,3021.45
4981-FLTMF,3687.85
9121-PHQSR,1391.15
3113-IWHLC,274.35
3211-ILJTT,1214.05
4612-THJBS,5510.65
4277-BWBML,1322.85
4094-NSEDU,1973.75
0234-TEVTT,2196.3
4304-TSPVK,7843.55
1552-AAGRX,3211.9
2637-FKFSY,130.15
9796-MVYXX,692.35
7874-ECPQJ,85.5
0020-INWCK,6849.4
7089-RKVSZ,203.95
2683-JXWQQ,2117.2
9548-ZMVTX,6565.85
8739-XNIKG,424.75
9755-JHNMN,3306.85
3981-QSVQI,168.9
2789-HQBOU,253.8
9424-CMPOG,197.4
5067-WJEUN,3838.2
3450-WXOAT,2065.15
9251-WNSOD,5064.45
6974-DAFLI,1140.05
2616-UUTFK,2447.45
7064-JHXCE,1263.9
5103-MHMHY,45.95
7989-AWGEH,1838.15
4373-VVHQL,44.75
4559-UWIHT,1185
7268-IGMFD,1743.9
1846-XWOQN,70.15
0235-KGSLC,85.55
6650-BWFRT,8529.5
9570-KYEUA,6549.45
6993-YGFJV,7806.5
2712-SYWAY,25.7
0730-BGQGF,6287.3
5498-IBWPI,3251.85
9101-NTIXF,50.6
0013-SMEOE,7904.25
9314-QDMDW,729.95
9308-ANMVE,2654.05
2884-GBPFB,2416.55
3757-NJYBX,3520.75
3413-DHLPB,5969.95
7649-PHJVR,226.8
6114-TCFID,1082.75
3787-TRIAL,565.75
2573-GYRUU,4370.75
5156-UMKOW,90.05
1247-QBVSH,2169.4
6734-GMPVK,550.6
9822-OAOVB,55.45
6161-ERDGD,6300.85
1226-JZNKR,160.05
7318-EIVKO,436.6
3771-PZOBW,1781.35
5136-KCKGI,3467
8231-BSWXX,5552.5
6486-LHTMA,2835.5
4083-BFNYK,3591.25
3722-WPXTK,88.35
7389-KBFIT,63.75
7176-WIONM,617.15
5141-ZUVBH,870.25
1089-HDMKP,601.25
7623-HKYRK,111.65
0310-SUCIN,6046.1
5197-PYEPU,3923.8
2929-ERCFZ,777.3
7548-SEPYI,512.45
8835-VSDSE,141.45
6619-RPLQZ,892.15
3275-RHRNE,1682.05
3503-TYDAY,3398.9
6901-GOGZG,4984.85
1623-NLDOT,1445.3
7021-XSNYE,305.55
9621-OUPYD,507.9
9898-KZQDZ,3640.45
8982-NHAVY,2673.45
4307-KWMXE,389.8
0141-YEAYS,2401.05
2450-ZKEED,651.55
3694-DELSO,156.1
3893-JRNFS,2796.35
9603-OAIHC,70.05
1133-KXCGE,407.05
5236-PERKL,6465
0142-GVYSN,511.25
1049-FYSYG,646.05
7854-FOKSF,35.9
2519-FAKOD,3777.15
8406-LNMHF,4903.15
1821-BUCWY,1653.85
8263-JQAIK,47.5
0023-UYUPN,1306.3
8314-DPQHL,463.6
1465-WCZVT,60.65
9481-SFCQY,824.85
6360-SVNWV,2094.65
0567-GGCAC,438.9
7089-IVVAZ,847.3
8884-MRNSU,329.75
2171-UDMFD,674.55
9050-IKDZA,162.55
2205-YMZZJ,546.95
9802-CAQUT,7887.25
1254-IZEYF,3186.65
0187-WZNAB,1972.35
9492-TOKRI,1527.35
1475-VWVDO,490.55
9221-OTIVJ,1531.4
1357-MVDOZ,683.25
7602-MVRMB,8058.85
3325-FUYCG,2847.4
5908-QMGOE,1133.9
1197-BVMVG,294.45
5406-KGRMX,1719.15
8481-YYXWG,461.7
5968-HYJRZ,1160.45
5198-EFNBM,5199.8
7516-GMHUV,5163.3
7140-ADSMJ,162.3
2230-XTUWL,883.35
7706-YLMQA,1341.5
2585-KTFRE,70.45
7994-UYIVZ,659.45
2609-IAICY,77.15
1740-CSDJP,35.25
7717-BICXI,1205.05
6559-RAKOZ,4917.9
2636-OHFMN,201
4716-MRVEN,599.3
2143-LJULT,1733.15
1323-OOEPC,5149.5
3200-MNQTF,4677.1
6164-HXUGH,119.3
5630-IXDXV,4849.1
0320-DWVTU,5424.25
9135-MGVPY,5878.9
1212-GLHMD,244.85
7878-JGDKK,220.75
1088-AUUZZ,4261.2
0397-GZBBC,5574.75
6614-YWYSC,1501.75
9588-OZDMQ,89.75
7641-EUYET,4541.2
6476-EPYZR,255.5
9921-ZVRHG,1072
1174-FGIFN,2509.25
6620-HVDUJ,1440.75
4701-MLJPN,1715.65
1032-MAELW,5333.35
7641-TQFHN,3895.35
1552-TKMXS,869.9
9206-GVPEQ,706.85
8622-ZLFKO,512.25
1596-BBVTG,2636.05
6188-UXBBR,814.75
2333-KWEWW,388.6
5702-SKUOB,93.45
1134-YWTYF,1389.85
6061-GWWAV,2894.55
0679-TDGAK,4025.6
6585-WCEWR,1354.4
9067-YGSCA,1856.4
9067-SQTNS,926
8433-WXGNA,189.2
1776-SPBWV,682.1
8735-SDUFN,1778.7
9668-PUGNU,1816.2
9405-GPBBG,7069.25
1926-QUZNN,1841.2
3707-GNWHM,74.25
7016-NVRIC,2656.7
5829-NVSQN,1689.45
9565-AXSMR,1054.75
8922-LIEGH,2187.55
8869-LIHMK,7334.05
8245-UMPYT,1581.2
5186-SAMNZ,69.5
0447-RXSGD,2404.85
4927-WWOOZ,171.45
5788-YPOEG,2839.45
5373-SFODM,3132.75
0661-KBKPA,3942.45
9081-WWXKP,873.4
0784-ZQJZX,1529.65
3133-PZNSR,6991.6
5766-ZJYBB,19.4
8931-GJJIQ,803.3
4277-PVRAN,679.3
0022-TCJCI,2791.5
0722-SVSFK,715
3612-YVGSJ,1681.6
9825-YCXWZ,4016.2
5397-NSKQG,3281.65
8565-HBFNN,7317.1
2000-DHJUY,6474.45
0203-HHYIJ,676.35
8670-ERCJH,8164.1
7758-UJWYS,1325.85
2050-ONYDQ,1654.85
7055-JCGNI,7795.95
0739-UUAJR,3952.45
4826-DXMUP,2495.15
0952-KMEEH,1230.25
7285-KLOTR,876.75
0654-PQKDW,4263.45
7175-NTIXE,1992.95
7963-SHNDT,1982.1
9796-BPKIW,562.7
0188-GWFLE,33.7
8129-GMVGI,1090.1
2882-DDZPG,227.45
3547-LQRIK,1250.85
9137-NOQKA,37.2
5843-TTHGI,892.7
1849-RJYIG,487.75
8868-GAGIO,3713.95
4061-UKJWL,141.7
5380-XPJNZ,678.2
8263-QMNTJ,8425.3
8178-EYZUO,4154.8
3230-JCNZS,7061.65
0277-ORXQS,3364.55
5130-IEKQT,2655.25
3230-WYKIR,1425.45
7996-BPXHY,332.5
3227-WLKLI,5963.95
0407-BDJKB,5742.9
2266-FUBDZ,278.85
8237-ULIXL,1871.85
9600-UDOPK,2866.45
8216-AZUUZ,4303.65
9153-BTBVV,1753
4074-SJFFA,54.75
3269-ATYWD,3759.05
5186-PEIZU,617.65
1074-AMIOH,5935.1
4910-GMJOT,94.6
0354-WYROK,2911.3
4361-FEBGN,982.95
7748-UMTRK,2974.5
0380-ZCSBI,198.7
7145-FEJWU,1275.65
6463-MVYRY,4003
3969-JQABI,3791.6
9624-EGDEQ,813.3
1051-EQPZR,780.25
5849-ASHZJ,552.9
5780-INQIK,408.25
7576-OYWBN,231.8
4526-ZJJTM,2191.15
8384-FZBJK,5611.7
3750-RNQKR,246.25
0962-CQPWQ,1296.15
3096-YXENJ,7082.85
1265-BCFEO,5662.25
5837-LXSDN,1215.45
5945-AZYHT,7854.15
8325-QRPZR,525
6384-VMJHP,5265.2
2262-SLNVK,70.1
7730-CLDSV,7129.45
1135-HIORI,7266.95
0164-APGRB,8496.7
6481-ESCNL,2878.75
1790-NESIO,261.3
1550-EENBN,3205.6
5539-TMZLF,69.75
4323-SADQS,279.25
4446-BZKHU,6281.45
5202-IVJNU,1131.3
5976-JCJRH,738.2
8198-RKSZG,1137.05
0137-OCGAB,80.2
3351-NQLDI,6341.45
9297-EONCV,6697.2
7593-JNWRU,260.8
4588-YBNIB,19.6
1069-QJOEE,505.45
3336-JORSO,3655.45
7799-DSEWS,1299.8
8766-PAFNE,5564.85
5315-CKEQK,1381.8
3130-ICDUP,188.1
0820-FNRNX,1077.05
0880-FVFWF,4922.4
4611-ANLQC,2911.5
4213-HKBJO,826.1
2792-LSHWX,83.4
5028-GZLDO,140.7
0014-BMAQU,5377.8
6861-XWTWQ,665.45
9018-PCIOK,3617.1
4837-QUSFT,6643.5
6877-TJMBR,84.8
9953-ZMKSM,1559.3
0907-HQNTS,7987.6
7665-NKLAV,1547.35
6769-DCQLI,5426.85
2433-KMEAS,1127.35
4391-LNRXK,2142.8
8250-ZNGGW,287.85
2195-ZRVAX,4045.65
3550-SAHFP,2757.85
2011-TRQYE,600
8562-GHPPI,19.8
5893-PYOLZ,4534.45
4986-MXSFP,40.9
6131-FOYAS,2094.9
3027-YNWZU,1584.8
5609-IMCGG,1302.65
4873-ILOLJ,2238.5
4727-MCYZG,55.55
9481-WHGWY,5437.75
2725-KXXWT,90.75
9565-DJPIB,365.65
4328-VUFWD,2209.15
3301-LSLWQ,1912.15
7473-ZBDSN,255.55
3166-PNEOF,5175.3
5639-NTUPK,670.65
8780-YRMTT,3177.25
8348-HFYIV,90.35
5140-FOMCQ,6557.75
6242-SGYTS,5791.85
8166-ORCHU,3055.5
8414-OOEEL,5196.1
8454-AATJP,8405
6849-WLEYG,19.75
4659-NZRUF,1789.25
4531-AUZNK,5000.05
4191-XOVOM,6713.2
2150-OEGBV,562.6
8429-XIBUM,2317.1
1855-CFULU,91.45
4878-BUNFV,828.85
1872-EBWSC,617.35
2608-BHKFN,266.9
7026-YMSBE,625.05
7341-LXCAF,301.4
6997-UVGOX,6029.9
9674-EHPPG,1842.7
9462-MJUAW,206.6
8128-YVJRG,604.7
5440-VHLUL,7386.05
5781-BKHOP,7334.05
4283-FUTGF,1471.75
5213-TWWJU,2626.15
1569-TTNYJ,412.1
8628-MFKAX,8277.05
2397-BRLOM,583.45
7629-WIXZF,369.25
5445-GLVOT,1049.05
3976-HXHCE,1414.8
2466-NEJOJ,169.75
0254-KCJGT,4354.45
5472-CVMDX,2719.2
6461-SZMCV,6365.35
8150-QUDFX,51.6
9508-ILZDG,3190.25
2346-DJQTB,812.5
1697-LYYYX,1143.8
1942-OQFRW,44
4749-VFKVB,50.1
9640-ZSLDC,3297
4231-LZUYM,1887
7598-UAASY,151.8
7938-OUHIO,293.65
8510-AWCXC,1308.1
6128-AQBMT,2215.4
3594-BDSOA,482.8
0431-APWVY,2598.95
5133-VRSAB,216.45
5996-DAOQL,20.45
6838-YAUVY,5064.85
0484-JPBRU,996.45
7883-ROJOC,839.65
0244-LGNFY,6733
7274-CGTOD,2618.3
4295-YURET,4084.35
3426-NIYYL,765.5
8225-BTJAU,793.55
4635-EJYPD,613.95
1866-ZSLJM,402.85
4636-TVXVG,1244.8
4236-UJPWO,46.4
9392-XBGTD,581.85
3387-VATUS,462.8
6402-SSEJG,1540.2
1143-NMNQJ,169.8
1169-SAOCL,5168.1
1110-KYLGQ,6780.1
9929-PLVPA,94.5
3518-PZXZQ,55.3
2371-JUNGC,208
7693-QPEFS,3829.75
0924-BJCRC,5294.6
5074-FBGHB,6889.8
2351-BKRZW,3254.35
4455-BFSPD,6383.9
0415-MOSGF,44.4
1724-BQUHA,477.7
3948-KXDUF,4447.55
2323-ARSVR,7321.05
0815-MFZGM,4135
4826-XTSOH,86.05
5480-XTFFL,697.7
8295-FHIVV,168.65
2495-INZWQ,174.3
9086-YJYXS,2753.8
1179-INLAT,69.25
7909-FIOIY,434.8
4139-SUGLD,1077.5
6857-VWJDT,95.65
6351-SCJKT,107.25
5468-BPMMO,851.2
5624-BQSSA,20.95
0197-PNKNK,5848.6
2439-QKJUL,109.8
1194-SPVSP,19.65
9534-NSXEM,595.5
2408-WITXK,329.8
8929-KSWIH,2513.5
2250-IVBWA,5135.35
1810-MVMAI,2000.2
9506-UXUSK,931.75
1229-RCALF,7396.15
3572-UOLYZ,3958.85
1429-UYJSV,260.9
5577-OTWWW,297.3
6100-QQHEB,1515.1
6366-XIVKZ,816.8
3470-OBUET,4868.4
2770-NSVDG,688
9375-MHRRS,288.35
2634-HCZGT,3229.65
7503-QQRVF,1178.25
4860-YZGZM,185.4
6599-GZWCM,966.25
2691-NZETQ,758.6
4404-HIBDJ,1863.8
5533-NHFRF,265.8
7037-MTYVW,3297
4760-THGOT,4107.3
7295-JOMMD,396.3
4016-BJKTZ,2809.05
6584-VQMYT,1567.55
9838-BFCQT,1851.45
2790-XUYMV,6028.95
0581-MDMPW,2072.75
5013-SBUIH,5551.15
1023-BQXZE,4317.35
9163-GHAYE,736.8
3904-UKFRE,336.15
5353-WILCI,1522.65
0709-TVGUR,622.9
0058-EVZWM,4959.6
6023-YEBUP,329.95
7209-JCUDS,1048.85
7009-PCARS,1001.5
0519-DRGTI,442.6
1017-FBQMM,6703.5
3001-CBHLQ,3351.55
1985-MBRYP,779.25
6158-DWPZT,259.8
9372-TXXPS,3483.45
3259-QMXUN,4890.5
1015-JPFYW,136.75
6645-MXQJT,184.15
4360-QRAVE,1315
8433-WPJTV,6767.1
5804-JMYIO,757.95
3763-GCZHZ,6890
6484-LATFU,1657.4
7599-NTMDP,3008.55
0772-GYEQQ,262.05
0536-ACXIP,8165.1
0936-NQLJU,875.55
4831-EOBFE,2649.15
1575-KRZZE,220.65
3251-YMVWZ,1301.9
4102-OQUPX,74.4
9170-GYZJC,3326.2
4884-LEVMQ,790
8857-CUPFQ,1237.65
7610-TVOPG,378.6
3638-DIMPH,592.65
1845-ZLLIG,50.15
8559-WNQZS,20.45
3999-QGRJH,560.85
1699-UOTXU,3638.25
2454-RPBRZ,1060.2
0635-WKOLD,2921.75
5993-JSUWV,4017.45
4518-FZBSX,854.9
5387-ASZNZ,4174.35
6988-CJEYV,4920.55
2002-MZHWP,20.5
3097-FQTVJ,810.3
5465-BUBFA,772.4
7299-GNVPL,1936.85
9743-DQKQW,79.8
1215-VFYVK,202.25
9371-BITHB,1070.5
2265-CYWIV,347.65
9093-FPDLG,999.9
0541-FITGH,113.1
6985-HAYWX,2015.8
7508-KBIMB,1454.25
6838-HVLXG,246.7
2277-DJJDL,6017.9
1897-OKVMW,5817.45
5485-ITNPC,5595.3
0233-FTHAV,4765
4644-PIZRT,1201.65
8922-NPKBJ,867.3
2740-TVLFN,50.15
7771-CFQRQ,3007.25
9512-PHSMG,252.75
6963-EZQEE,6306.5
2452-KDRRH,6841.05
2004-OCQXK,81.95
5027-QPKTE,451.1
4146-SVFUD,44.6
1564-HJUVY,226.2
3617-XLSGQ,7082.5
7517-LDMPS,1017.35
7244-KXYZN,527.35
5226-NOZFC,2146.5
2672-HUYVI,455.3
1400-WIVLL,5969.85
7508-MYBOG,1235.55
8148-NLEGT,1014.25
0148-DCDOS,2362.1
8347-GDTMP,1225.65
9992-RRAMN,1873.7
6746-WAUWT,386.5
0310-MVLET,6010.05
0428-IKYCP,1850.65
4550-VBOFE,7101.5
2187-PKZAY,1043.4
4003-OCTMP,1910.75
6652-YFFJO,716.1
7225-IILWY,1686.15
5248-RPYWW,6716.45
7923-IYJWY,7839.85
3170-GWYKC,6236.75
5696-QURRL,45.05
7409-KIUTL,71
9830-ECLEN,2919.85
1732-VHUBQ,3309.25
0495-RVCBF,79.7
2668-TZSPS,20.45
7854-EDSSA,1254.7
8869-TORSS,2896.4
7446-SFAOA,717.5
9522-ZSINC,253.8
8234-GSZYK,1110.05
6505-OZNPG,348.8
6164-HAQTX,3888.65
0679-IDSTG,69.25
7765-LWVVH,6843.15
1658-TJVOA,450.9
0953-LGOVU,432.25
2115-BFTIW,1767.35
4692-NNQRU,1742.45
7742-MYPGI,297.35
0611-DFXKO,1820.45
7780-OTDSO,1742.95
9619-GSATL,2444.25
5622-UEJFI,949.8
9747-DDZOS,73.5
0674-DGMAQ,2970.8
6203-HBZPA,3334.95
0484-FFVBJ,2010.95
0301-FIDRB,4684.3
4139-JPIAM,2181.55
2181-TIDSV,1303.25
2761-XECQW,371.4
1936-CZAKF,2409.9
9453-PATOS,6155.4
0564-JJHGS,829.1
3348-CFRNX,2602.9
4402-FTBXC,4667
1428-GTBJJ,824.75
2931-XIQBR,5153.5
0106-UGRDO,8182.85
5542-TBBWB,69.9
1930-QPBVZ,6683.4
2606-PKWJB,1564.05
5322-ZSMZY,755.6
8059-UDZFY,3465.05
7740-BTPUX,6292.7
5220-AGAAX,1664.3
0208-BPQEJ,198.1
9435-JMLSX,6045.9
3352-ALMCK,4108.15
5312-IRCFR,5980.75
5294-IMHHT,5043.2
8802-UNOJF,1029.75
6313-GIDIT,2854.55
6176-YJWAS,7114.25
5310-NOOVA,907.05
4526-EXKKN,973.95
5311-IHLEI,605.75
3987-KQDDU,661.55
3404-JNXAX,4116.9
5131-PONJI,4494.65
2845-AFFTX,4259.3
3489-VSFRD,3282.75
3345-JHUEO,55.7
5815-HGGHV,1274.45
5260-UMPWX,493.95
2249-YPRNG,2239.65
7410-YTJIK,480.75
4626-GYCZP,635.6
5649-RXQTV,5038.15
2674-MIAHT,324.2
2576-HXMPA,19.55
7587-AOVVU,2793.55
5590-BYNII,2095
6898-MDLZW,648.65
3237-AJGEH,95.05
4707-YNOQA,917.15
9357-UJRUN,1346.9
1591-NFNLQ,4242.35
8648-PFRMP,672.7
7663-CUXZB,6561.25
0258-NOKBL,268.45
1163-VIPRI,7337.55
2815-CPTUL,331.9
9348-ROUAI,5194.05
9443-JUBUO,4478.85
0596-BQCEQ,6283.3
1481-ZUWZA,2659.4
3043-TYBNO,196.9
4830-FAXFM,439.2
5906-BFOZT,19.5
2960-NKRSO,2107.15
8996-ZROXE,3035.8
5598-IKHQQ,1866.45
0397-ZXWQF,1430.95
5266-PFRQK,1071.6
4674-HGNUA,6457.15
6765-MBQNU,684.05
9786-IJYDL,3914.05
1303-SRDOK,3842.6
3769-MHZNV,670.35
6295-OSINB,7880.25
3308-MHOOC,19.2
2309-OSFEU,298.45
2207-QPJED,3371.75
4177-JPDFU,442.45
2239-CFOUJ,20.4
8046-DNVTL,2345.55
2209-XADXF,25.25
6620-JDYNW,1156.35
1891-FZYSA,6143.15
4770-UEZOX,144.8
1038-RQOST,414.95
7613-LLQFO,1059.55
4568-TTZRT,181.8
9513-DXHDA,2212.55
2640-PMGFL,2180.55
3801-HMYNL,89.15
0516-QREYC,459.95
9685-WKZGT,1036.75
6022-UGGSO,2276.95
8084-OIVBS,211.95
8896-BQTTI,25
3865-QBWSJ,3162.65
3352-RICWQ,210.65
2160-GPFXD,3566.7
2065-MMKGR,2080.1
5857-TYBCJ,4040.2
1498-NHTLT,5186
4484-CGXFK,196.15
1402-PTHGN,1087.45
4176-RELJR,1672.15
6214-EDAKZ,1206.05
5199-FPUSP,1113.95
6377-KSLXC,107.05
1796-JANOW,38.15
0238-WHBIQ,6339.3
8735-NBLWT,184.1
6651-RLGGM,1688.9
6127-ISGTU,1378.25
1614-JBEBI,137.6
8740-XLHDR,219
1208-DNHLN,1067.15
1761-AEZZR,79.55
3923-CSIHK,3444.85
5696-EXCYS,369.05
5795-KTGUD,7553.6
7120-RFMVS,84.5
7924-GJZFI,1813.1
4702-HDRKD,3321.35
8512-WIWYV,707.5
5897-ZYEKH,7112.15
5456-ITGIC,4641.1
7317-GGVPB,7690.9
1406-PUQVY,49.9
1322-AGOQM,1380.1
3677-IYRBF,78.65
5692-FPTAH,45.4
9114-AAFQH,3094.65
8715-KKTFG,6518.35
1550-LOAHA,2585.95
1728-BQDMA,82.7
0268-QKIWO,58.85
0876-WDUUZ,425.9
5117-ZSMHQ,6342.7
5151-HQRDG,2030.75
0960-HUWBM,6700.05
6465-GSRCL,7244.7
0617-FHSGK,3678.3
0263-FJTQO,3486.65
7319-ZNRTR,411.15
2858-MOFSQ,937.5
7503-EPSZW,1559.15
7089-XXAYG,970.4
8118-LSUEL,2483.5
8070-AAWZP,828.2
1666-JXLKU,3810.55
7855-DIWPO,1493.2
5133-POWUA,45.8
5652-MSDEY,777.3
7005-CCBKV,556.35
1810-BOHSY,4911.05
1784-BXEFA,187.35
7351-MHQVU,307.6
9224-VTYID,4318.35
9500-IWPXQ,4820.55
5762-TJXGK,3038.55
4504-YOULA,2136.9
5569-IDSEY,7472.15
4250-FDVOU,389.1
7284-ZZLOH,2296.25
5277-ZLOOR,187.45
2141-RRYGO,261.25
1777-JYQPJ,38.45
6376-GAHQE,299.2
3401-URHDA,3043.6
1599-EAHXY,1506.4
8631-XVRZL,163.7
5052-PNLOS,323.25
3853-LYGAM,1640
6979-ZNSFF,762.1
5751-USDBL,3846.35
5680-LQOGP,5646.6
2386-LAHRK,53.5
8189-DUKMV,79.05
6032-IGALN,25.1
9931-DCEZH,1516.6
