station,year_month_day_hour,PM2.5,TEMP,PRES,WSPM
Shunyi,8/24/2014,21.66666667,26.75,1003.779167,1.741666667
Shunyi,8/25/2014,12.54166667,26.15833333,1007.683333,1.770833333
Shunyi,8/26/2014,19.20833333,26.5125,1009.3875,1.6125
Shunyi,8/27/2014,42.16666667,26.85,1009.591667,1.616666667
Shunyi,8/28/2014,90.24166667,24.51666667,1010.991667,1.541666667
Shunyi,8/29/2014,84.54166667,23.14583333,1012.075,1.316666667
Shunyi,8/30/2014,102.2083333,22.7625,1011.2375,1.433333333
Shunyi,8/31/2014,67.58333333,22.3625,1009.6875,1.2375
Shunyi,9/1/2014,88.1875,22.175,1009.233333,1.304166667
Shunyi,9/2/2014,,20.29583333,1007.2875,1.279166667
Shunyi,9/3/2014,,22.675,1005.7625,1.454166667
Shunyi,9/4/2014,40,24.88333333,1001.633333,1.504166667
Shunyi,9/5/2014,90.58333333,24.42083333,1006.325,1.783333333
Shunyi,9/6/2014,128.0833333,24.7125,1007.441667,1.554166667
Shunyi,9/7/2014,163.6666667,24.95833333,1004.391667,1.283333333
Shunyi,9/8/2014,20.45833333,22.775,1006.758333,1.35
Shunyi,9/9/2014,39.58333333,22.37916667,1006.829167,1.383333333
Shunyi,9/10/2014,67.75,23.07916667,1010.441667,1.55
Shunyi,9/11/2014,66.75,22.0375,1010.695833,1.295833333
Shunyi,9/12/2014,91.66666667,21.46666667,1011.445833,0.925
Shunyi,9/13/2014,68.16666667,22.32083333,1010.9125,1.3
Shunyi,9/14/2014,41.25,19.99583333,1013.854167,1.433333333
Shunyi,9/15/2014,16.58333333,20.23333333,1014.9125,1.729166667
Shunyi,9/16/2014,47.91666667,17.67083333,1014.991667,0.95
Shunyi,9/17/2014,55.7826087,17.31666667,1017.191667,0.825
Shunyi,9/18/2014,60.83333333,18.40833333,1015.866667,1.220833333
Shunyi,9/19/2014,90.58333333,17.05,1008.979167,1.608333333
Shunyi,9/20/2014,111.5833333,19.21666667,1006.954167,1.179166667
Shunyi,9/21/2014,80.79166667,19.0125,1013.695833,1.279166667
Shunyi,9/22/2014,86.45833333,19.07083333,1015.066667,1.116666667
Shunyi,9/23/2014,47.04166667,17.77916667,1014.0875,1.391666667
Shunyi,9/24/2014,20.875,19.88333333,1012.958333,1.3
Shunyi,9/25/2014,95.65217391,18.72916667,1012.929167,1.329166667
Shunyi,9/26/2014,127.2083333,18.6625,1008.058333,1.470833333
Shunyi,9/27/2014,43.90909091,18.975,1012.829167,1.104166667
Shunyi,9/28/2014,45.19047619,18.22083333,1012.766667,1.295833333
Shunyi,9/29/2014,40,17.95833333,1016.304167,2.433333333
Shunyi,9/30/2014,23.54166667,12.51666667,1022.429167,1.345833333
Shunyi,10/1/2014,57,11.67916667,1012.975,1.304166667
Shunyi,10/2/2014,48.91666667,14.93333333,1009.966667,1.25
Shunyi,10/3/2014,62.83333333,14.70833333,1014.258333,1.104166667
Shunyi,10/4/2014,59.66666667,14.52916667,1016.120833,1.245833333
Shunyi,10/5/2014,26.375,14.66666667,1021.175,1.525
Shunyi,10/6/2014,21,13.72916667,1020.675,1.295833333
Shunyi,10/7/2014,103.25,14.13333333,1016.4,0.983333333
Shunyi,10/8/2014,239.5416667,15.3,1015.770833,1.004166667
Shunyi,10/9/2014,286.7391304,16.225,1016.275,0.645833333
Shunyi,10/10/2014,254,17.17083333,1018.508333,0.970833333
Shunyi,10/11/2014,167.7916667,16.79166667,1018.891667,1.283333333
Shunyi,10/12/2014,6.375,14.79166667,1027.195833,1.95
Shunyi,10/13/2014,11.75,10.12916667,1023.541667,1.233333333
Shunyi,10/14/2014,38.66666667,11.74166667,1015.495833,1.358333333
Shunyi,10/15/2014,41.25,14.29583333,1012.404167,2.741666667
Shunyi,10/16/2014,31.58333333,12.55833333,1017.329167,1.604166667
Shunyi,10/17/2014,93.375,13.15416667,1012.620833,0.845833333
Shunyi,10/18/2014,152.5833333,15.20833333,1013.0125,0.741666667
Shunyi,10/19/2014,225.4285714,16.49166667,1011.175,1.045833333
Shunyi,10/20/2014,193.25,15.44166667,1015.141667,1.1125
Shunyi,10/21/2014,40.82608696,11.84166667,1021.191667,1.391666667
Shunyi,10/22/2014,71.9047619,10.675,1018.991667,1.108333333
Shunyi,10/23/2014,104.5416667,12.74583333,1011.545833,0.754166667
Shunyi,10/24/2014,206.0833333,12.48333333,1008.120833,0.820833333
Shunyi,10/25/2014,267.9166667,13.8625,1008.3125,0.7875
Shunyi,10/26/2014,61.29166667,13.79583333,1021.616667,2.904166667
Shunyi,10/27/2014,29.45833333,10.09583333,1028.225,1.741666667
Shunyi,10/28/2014,62.83333333,9.441666667,1023.6625,1.025
Shunyi,10/29/2014,95.875,11.16666667,1020.7375,0.845833333
Shunyi,10/30/2014,139.4166667,12.45833333,1019.3375,0.525
Shunyi,10/31/2014,151.6666667,12.84166667,1015.741667,0.533333333
Shunyi,11/1/2014,64.29166667,11.00833333,1007.25,1.870833333
Shunyi,11/2/2014,8.676190476,10.25,1007.541667,3.316666667
Shunyi,11/3/2014,22.29166667,8.825,1011.3125,1.004166667
Shunyi,11/4/2014,107.4583333,7.5,1012.375,0.954166667
Shunyi,11/5/2014,82.79166667,10.75,1012.75,1.508333333
Shunyi,11/6/2014,12.625,7.341666667,1011.708333,1.908333333
Shunyi,11/7/2014,45.04166667,3.920833333,1014.416667,0.841666667
Shunyi,11/8/2014,68,4.3875,1017.666667,0.745833333
Shunyi,11/9/2014,49,6.141666667,1016.125,0.9625
Shunyi,11/10/2014,43.33333333,7.016666667,1018.75,0.920833333
Shunyi,11/11/2014,43.41666667,8.025,1018.208333,2.895833333
Shunyi,11/12/2014,6.041666667,5.825,1010.583333,4.558333333
Shunyi,11/13/2014,22.75,4.945833333,1008.583333,1.9125
Shunyi,11/14/2014,32.79166667,4.908333333,1015.25,1.1375
Shunyi,11/15/2014,104.4285714,4.6,1015.691667,0.945833333
Shunyi,11/16/2014,101.5416667,5.845833333,1015.175,2.120833333
Shunyi,11/17/2014,17.125,5.925,1014.979167,1.558333333
Shunyi,11/18/2014,50.29166667,4.966666667,1014.0125,1.3125
Shunyi,11/19/2014,184.3333333,3.6625,1009.375,0.958333333
Shunyi,11/20/2014,280.9166667,3.329166667,1014.283333,1.008333333
Shunyi,11/21/2014,150.875,5.258333333,1013.083333,1.141666667
Shunyi,11/22/2014,33.875,5.254166667,1019.708333,1.195833333
Shunyi,11/23/2014,118.7916667,3.7875,1023.8625,0.629166667
Shunyi,11/24/2014,60.91666667,5.170833333,1018.841667,1.370833333
Shunyi,11/25/2014,112.9583333,3.579166667,1011.583333,0.8875
Shunyi,11/26/2014,209.4166667,3.6875,1013.5,0.741666667
Shunyi,11/27/2014,51.95833333,5.654166667,1015.704167,2.433333333
Shunyi,11/28/2014,60.13043478,4.854166667,1020.133333,1.1125
Shunyi,11/29/2014,198.9583333,2.25,1023.916667,0.975
Shunyi,11/30/2014,95.41666667,3.245833333,1019.333333,4.079166667
Shunyi,12/1/2014,12.125,-3.654166667,1019.029167,5.445833333
Shunyi,12/2/2014,23.41666667,-4.9,1017.454167,1.579166667
Shunyi,12/3/2014,24.875,-3.083333333,1017.708333,3.054166667
Shunyi,12/4/2014,9.208333333,-2.854166667,1019.125,2.745833333
Shunyi,12/5/2014,17.63636364,-2.825,1021.75,1.691666667
Shunyi,12/6/2014,47.5,-1.383333333,1028.5,1.495833333
Shunyi,12/7/2014,58.25,1.195833333,1022.583333,2.308333333
Shunyi,12/8/2014,50.79166667,-1.133333333,1013.833333,1.291666667
Shunyi,12/9/2014,164.1666667,-2.2875,1018.833333,1.091666667
Shunyi,12/10/2014,156.3333333,-0.195833333,1016.166667,3.2375
Shunyi,12/11/2014,15.58333333,-0.4375,1014,2.920833333
Shunyi,12/12/2014,12.70833333,-1.258333333,1013.541667,2.658333333
Shunyi,12/13/2014,47.68181818,-2.554166667,1014.041667,1.208333333
Shunyi,12/14/2014,81.30769231,-0.9,1021.291667,1.545833333
Shunyi,12/15/2014,73.125,-0.933333333,1021.858333,4.233333333
Shunyi,12/16/2014,7.458333333,-3.895833333,1011.958333,2.820833333
Shunyi,12/17/2014,59.18181818,-3.166666667,1010.229167,1.233333333
Shunyi,12/18/2014,101.6818182,-2.708333333,1011.175,0.858333333
Shunyi,12/19/2014,38.38,-0.033333333,1025.791667,4.270833333
Shunyi,12/20/2014,10.20833333,-2.108333333,1028.854167,3.241666667
Shunyi,12/21/2014,13.04166667,-2.833333333,1023.8625,2.683333333
Shunyi,12/22/2014,54.79166667,-1.079166667,1021.916667,1.045833333
Shunyi,12/23/2014,53.08333333,0.0375,1019.558333,1.254166667
Shunyi,12/24/2014,12.33333333,1.279166667,1018.75,2.691666667
Shunyi,12/25/2014,22.91666667,0.4875,1018.370833,1.2875
Shunyi,12/26/2014,89.04166667,-2.158333333,1021.166667,1.025
Shunyi,12/27/2014,165,-1.8375,1017.458333,0.866666667
Shunyi,12/28/2014,75.375,1.133333333,1013.583333,1.766666667
Shunyi,12/29/2014,49.54166667,1.508333333,1017.958333,1.575
Shunyi,12/30/2014,16.58333333,2.6625,1028.833333,1.929166667
Shunyi,12/31/2014,4.375,-2.054166667,1029.625,5.783333333
Shunyi,1/1/2015,25.29166667,-2.916666667,1026.833333,1.870833333
Shunyi,1/2/2015,29.04347826,-1.291666667,1025.375,1.895833333
Shunyi,1/3/2015,141.3636364,-2.708333333,1013.958333,0.875
Shunyi,1/4/2015,148.8636364,0.666666667,1012.458333,1.4125
Shunyi,1/5/2015,109.8333333,3.375,1015.666667,2.120833333
Shunyi,1/6/2015,63.4,-1.25,1023,1.925
Shunyi,1/7/2015,52.45833333,-2.208333333,1026.458333,0.8875
Shunyi,1/8/2015,132.5833333,-2.666666667,1025.958333,1.229166667
Shunyi,1/9/2015,78.54166667,-1.291666667,1024.75,1.229166667
Shunyi,1/10/2015,74.70833333,1.541666667,1018.458333,1.920833333
Shunyi,1/11/2015,31.125,2.041666667,1028.541667,2.0375
Shunyi,1/12/2015,113.9166667,-1.616666667,1032.616667,1.241666667
Shunyi,1/13/2015,162.6666667,-2.108333333,1028.933333,1.058333333
Shunyi,1/14/2015,168.25,-2.516666667,1027.158333,1.095833333
Shunyi,1/15/2015,347.9166667,-3.216666667,1024.354167,1.045833333
Shunyi,1/16/2015,191.6666667,-1.375,1024.875,3.55
Shunyi,1/17/2015,48.875,-2.583333333,1027.833333,1.5375
Shunyi,1/18/2015,76.25833333,1.083333333,1015.875,2.766666667
Shunyi,1/19/2015,35.54166667,0.416666667,1021.5,1.445833333
Shunyi,1/20/2015,95.375,-1.458333333,1019.208333,1.029166667
Shunyi,1/21/2015,45.33333333,0.166666667,1023.958333,1.520833333
Shunyi,1/22/2015,132.4583333,-2.333333333,1021,1.045833333
Shunyi,1/23/2015,203.75,-1.875,1015.75,1.008333333
Shunyi,1/24/2015,108.5416667,1.458333333,1021.916667,1.625
Shunyi,1/25/2015,155.3333333,0.520833333,1021.4875,0.925
Shunyi,1/26/2015,114.3478261,-1.625,1025.375,2.375
Shunyi,1/27/2015,19.79166667,-5.025,1032.9625,1.829166667
Shunyi,1/28/2015,41.29583333,-2.565217391,1030.565217,2.086956522
Shunyi,1/29/2015,82,-0.869565217,1025.782609,2.708695652
Shunyi,1/30/2015,18.70833333,-3.363636364,1032.136364,1.740909091
Shunyi,1/31/2015,25.75,-3.208333333,1033.916667,1.404166667
Shunyi,2/1/2015,72.375,-3.083333333,1031.5,1.229166667
Shunyi,2/2/2015,146.1666667,-1.869565217,1028.782609,1.226086957
Shunyi,2/3/2015,128.2083333,1.260869565,1027.26087,1.960869565
Shunyi,2/4/2015,13.70833333,0.80952381,1028.619048,2.885714286
Shunyi,2/5/2015,24.70833333,2.125,1028.375,2.470833333
Shunyi,2/6/2015,62.66666667,1.695652174,1018.956522,1.247826087
Shunyi,2/7/2015,24,0.347826087,1026.173913,2.882608696
Shunyi,2/8/2015,22.33333333,-4.75,1032.333333,1.529166667
Shunyi,2/9/2015,111.5416667,-3.217391304,1024.26087,1.326086957
Shunyi,2/10/2015,94.79166667,1.826086957,1012.608696,1.3
Shunyi,2/11/2015,37.08333333,3.875,1012.25,1.691666667
Shunyi,2/12/2015,30.45833333,1.681818182,1016.727273,1.509090909
Shunyi,2/13/2015,125.4166667,0.363636364,1013.454545,1.195454545
Shunyi,2/14/2015,242.7916667,2.208333333,1008.125,1.0875
Shunyi,2/15/2015,261.2727273,2.708333333,1014.875,1.183333333
Shunyi,2/16/2015,120.3333333,4.291666667,1014.458333,2.4
Shunyi,2/17/2015,18,4.52173913,1019.347826,2.252173913
Shunyi,2/18/2015,40.16666667,3.954545455,1027,1.886363636
Shunyi,2/19/2015,232.9583333,1.625,1024.708333,1.7125
Shunyi,2/20/2015,131.75,1.143478261,1018.695652,1.082608696
Shunyi,2/21/2015,173.7916667,1.2,1014.009091,2.05
Shunyi,2/22/2015,53.625,-0.818181818,1019.818182,4.709090909
Shunyi,2/23/2015,42.54166667,0.122727273,1016.713636,1.627272727
Shunyi,2/24/2015,133.7083333,1.208333333,1011.9125,1.391666667
Shunyi,2/25/2015,88.45833333,2.672727273,1015.786364,2.990909091
Shunyi,2/26/2015,13.54166667,0.441666667,1022.420833,2.1125
Shunyi,2/27/2015,20.25,-0.42173913,1029.821739,2.073913043
Shunyi,2/28/2015,110.5416667,-0.663636364,1023.340909,1.572727273
Shunyi,3/1/2015,79.375,3.729166667,1016.670833,2.1625
Shunyi,3/2/2015,54.18181818,5.991666667,1008.508333,2.491666667
Shunyi,3/3/2015,8.583333333,1.879166667,1020.104167,5.441666667
Shunyi,3/4/2015,24.5,0.502777778,1024.905556,1.7625
Shunyi,3/5/2015,114.0833333,1.694444444,1022.458333,1.9625
Shunyi,3/6/2015,166.6666667,2.981944444,1015.741667,1.375
Shunyi,3/7/2015,226.6666667,5.55,1015.229167,1.654166667
Shunyi,3/8/2015,143.4583333,6.220833333,1018.783333,2.35
Shunyi,3/9/2015,7,0.1875,1032.358333,3.120833333
Shunyi,3/10/2015,25.56521739,1.595833333,1026.841667,1.870833333
Shunyi,3/11/2015,38.95652174,3.966666667,1019.691667,2.175
Shunyi,3/12/2015,69.04166667,6.075,1013.425,1.5125
Shunyi,3/13/2015,57.33333333,5.391666667,1018.3375,1.829166667
Shunyi,3/14/2015,86.95833333,4.675,1017.645833,1.525
Shunyi,3/15/2015,114.0416667,8.65,1013.3625,1.7125
Shunyi,3/16/2015,186.625,9.583333333,1008.641667,1.566666667
Shunyi,3/17/2015,179.6666667,11.11666667,1015.495833,2.191666667
Shunyi,3/18/2015,59.33333333,9.058333333,1012.920833,1.320833333
Shunyi,3/19/2015,77.04166667,11.67916667,1013.066667,1.795833333
Shunyi,3/20/2015,57.5,13.04166667,1013.875,2.758333333
Shunyi,3/21/2015,25.875,13.45416667,1014.65,2.7125
Shunyi,3/22/2015,19.875,10.20416667,1024.066667,2.908333333
Shunyi,3/23/2015,40.04166667,10.09583333,1025.291667,1.8
Shunyi,3/24/2015,83.08333333,9.779166667,1027.875,1.929166667
Shunyi,3/25/2015,124.0833333,10.875,1026.983333,1.545833333
Shunyi,3/26/2015,111.7083333,13.9125,1024.879167,2.116666667
Shunyi,3/27/2015,108.625,14.50416667,1016.933333,1.829166667
Shunyi,3/28/2015,74.625,17.10416667,1009.470833,2.6125
Shunyi,3/29/2015,91.95833333,15.39166667,1010.9875,1.979166667
Shunyi,3/30/2015,147.25,17.29166667,1005.525,1.975
Shunyi,3/31/2015,139.4444444,12.77083333,1011.383333,1.704166667
Shunyi,4/1/2015,57.73913043,10.0875,1016.6875,1.3125
Shunyi,4/2/2015,38.79166667,8.095833333,999.8875,1.825
Shunyi,4/3/2015,27.20833333,12.10833333,1008.233333,2.25
Shunyi,4/4/2015,70.04166667,12.46666667,1008.883333,1.625
Shunyi,4/5/2015,73.75,12.78333333,1014.5625,3.158333333
Shunyi,4/6/2015,20.95833333,7.375,1026.708333,2.545833333
Shunyi,4/7/2015,19.58333333,8.6,1027.341667,2.408333333
Shunyi,4/8/2015,106.2083333,9.070833333,1020.7625,2
Shunyi,4/9/2015,157.9583333,11.3,1016.566667,1.591666667
Shunyi,4/10/2015,159.2608696,14.09166667,1015.670833,1.479166667
Shunyi,4/11/2015,141.6956522,14.09583333,1016.445833,2.45
Shunyi,4/12/2015,10.375,7.683333333,1022.332576,4.529166667
Shunyi,4/13/2015,25.875,11.42083333,1021.120833,2.358333333
Shunyi,4/14/2015,52.25,16.05833333,1004.504167,1.720833333
Shunyi,4/15/2015,120.1304348,17.39166667,996.5791667,2.458333333
Shunyi,4/16/2015,25.125,16.55416667,1007.608333,5.004166667
Shunyi,4/17/2015,79.91304348,17.15,1005.158333,1.758333333
Shunyi,4/18/2015,127.125,18.1,1007.208333,1.166666667
Shunyi,4/19/2015,48.16666667,17.2375,1010.7625,2.129166667
Shunyi,4/20/2015,66.08333333,15.93333333,1010.7,2.058333333
Shunyi,4/21/2015,76.66666667,18.21666667,1006.65,1.945833333
Shunyi,4/22/2015,61,18.3875,1013.1625,2.279166667
Shunyi,4/23/2015,47.91304348,19.9375,1011.1625,1.808333333
Shunyi,4/24/2015,58.2173913,18.67083333,1016.841667,1.720833333
Shunyi,4/25/2015,61.08333333,22.72916667,1010.541667,2.0625
Shunyi,4/26/2015,103.3478261,24.20833333,1005.875,2.420833333
Shunyi,4/27/2015,87.79166667,21.83333333,1001.745833,1.970833333
Shunyi,4/28/2015,39.09090909,20.19166667,1007.1375,1.429166667
Shunyi,4/29/2015,120.4166667,21.2375,1009.3625,1.775
Shunyi,4/30/2015,135.5217391,23.31666667,1007.1125,2.070833333
Shunyi,5/1/2015,109.7083333,18.3375,1006.125,2.129166667
Shunyi,5/2/2015,50,18.87916667,1006.525,1.8375
Shunyi,5/3/2015,44.66666667,19.2625,1010.154167,3.3
Shunyi,5/4/2015,22.16666667,18.57916667,1011.191667,2.925
Shunyi,5/5/2015,42.41666667,20.4375,1001.654167,1.7875
Shunyi,5/6/2015,17.91666667,17.99166667,1007.9625,2.525
Shunyi,5/7/2015,55.54347826,18.69166667,1007.245833,2.1625
Shunyi,5/8/2015,34.81818182,18.16666667,1006.3,2.270833333
Shunyi,5/9/2015,39.79166667,13.11666667,1014.15,1.366666667
Shunyi,5/10/2015,36.75,10.3375,1012.170833,1.495833333
Shunyi,5/11/2015,29.25,13.325,1003.6625,2.016666667
Shunyi,5/12/2015,16.95833333,18.32916667,991.5875,2.304166667
Shunyi,5/13/2015,76.25,20.8125,991.0708333,1.741666667
Shunyi,5/14/2015,21.70833333,22.13333333,1003.475,2.7
Shunyi,5/15/2015,26.875,21.17916667,1010.6125,1.958333333
Shunyi,5/16/2015,46.08333333,21.72173913,1005.665217,2.073913043
Shunyi,5/17/2015,126.25,22.02083333,995.6,1.770833333
Shunyi,5/18/2015,59.16666667,22.87916667,997.925,3.270833333
Shunyi,5/19/2015,12.91666667,21.37916667,1004.104167,4.120833333
Shunyi,5/20/2015,20.29166667,22.5125,1011.220833,2.016666667
Shunyi,5/21/2015,35.95833333,22.4375,1008.083333,2.245833333
Shunyi,5/22/2015,59.41666667,22.32916667,1005.804167,1.483333333
Shunyi,5/23/2015,99.70833333,24.57083333,1004.466667,1.879166667
Shunyi,5/24/2015,119,25.87916667,1002.8375,2.008333333
Shunyi,5/25/2015,110.875,27.24583333,1001.883333,2.220833333
Shunyi,5/26/2015,80.66666667,28.04583333,1001.9625,2.516666667
Shunyi,5/27/2015,99.95652174,26.3,1001.316667,2.354166667
Shunyi,5/28/2015,116.875,25.70416667,1000.3125,2.1375
Shunyi,5/29/2015,74.66666667,24.69166667,1001.908333,1.920833333
Shunyi,5/30/2015,57.66666667,24.075,1003.654167,2.245833333
Shunyi,5/31/2015,56.75,26.30416667,997.575,2.195833333
Shunyi,6/1/2015,104.3333333,27.775,996.8958333,1.575
Shunyi,6/2/2015,33.17391304,27.31666667,1004.4625,2.333333333
Shunyi,6/3/2015,43.45833333,25.2625,1009.025,1.9125
Shunyi,6/4/2015,69.45833333,20.20833333,1000.945833,1.379166667
Shunyi,6/5/2015,67.33333333,22.625,995.1041667,1.7
Shunyi,6/6/2015,22.04166667,23.45833333,998.7291667,2.479166667
Shunyi,6/7/2015,12.875,21.90416667,1004.6625,1.716666667
Shunyi,6/8/2015,17.28571429,22.82916667,1001.1125,1.745833333
Shunyi,6/9/2015,48.29166667,24.38333333,998.175,2.075
Shunyi,6/10/2015,76.41666667,20.75,996.5458333,1.608333333
Shunyi,6/11/2015,15.33333333,21.75416667,994.0333333,2.620833333
Shunyi,6/12/2015,11.5,23.3875,994.1333333,3.2625
Shunyi,6/13/2015,11.16666667,22.71666667,1000.870833,2.120833333
Shunyi,6/14/2015,18.58333333,24.74166667,1004.620833,1.533333333
Shunyi,6/15/2015,97.5,26.24166667,1003.191667,1.6625
Shunyi,6/16/2015,112.2173913,26.27916667,1000.154167,1.5375
Shunyi,6/17/2015,40,25.22083333,999.1333333,1.408333333
Shunyi,6/18/2015,24.625,26.45,1002.425,2.0375
Shunyi,6/19/2015,19.11666667,20.67083333,1006.4375,1.729166667
Shunyi,6/20/2015,21.375,24.31666667,1007.883333,1.425
Shunyi,6/21/2015,49.83333333,26.13333333,1004.508333,1.6625
Shunyi,6/22/2015,107.9583333,26.22083333,1002.225,1.783333333
Shunyi,6/23/2015,209.4583333,26.65833333,1003.35,1.816666667
Shunyi,6/24/2015,120.9166667,25.10833333,1001.904167,1.366666667
Shunyi,6/25/2015,125.5416667,24.35416667,998.1208333,1.183333333
Shunyi,6/26/2015,103.6666667,24.05833333,997.0708333,1.425
Shunyi,6/27/2015,88.91666667,24.9,1001.420833,1.229166667
Shunyi,6/28/2015,153.6666667,27.37083333,1002.629167,1.9375
Shunyi,6/29/2015,94.39130435,22.46666667,1001.870833,1.679166667
Shunyi,6/30/2015,19,21.8625,999.2916667,2.125
Shunyi,7/1/2015,19.29166667,23.92083333,994.4208333,1.420833333
Shunyi,7/2/2015,9.291666667,25.13333333,998.6541667,1.554166667
Shunyi,7/3/2015,17.79166667,24.89166667,1004.5125,1.695833333
Shunyi,7/4/2015,34.33333333,22.8875,1006.304167,1.454166667
Shunyi,7/5/2015,52.70833333,23.775,1006.416667,1.6875
Shunyi,7/6/2015,69.33333333,25.45833333,1006.904167,1.508333333
Shunyi,7/7/2015,77.16666667,26.70833333,1005.475,1.908333333
Shunyi,7/8/2015,133.0416667,27.28333333,1006.7375,1.879166667
Shunyi,7/9/2015,71.75,27.72916667,1008.958333,1.666666667
Shunyi,7/10/2015,44.16666667,27.61666667,1007.1375,2.304166667
Shunyi,7/11/2015,107.25,28.95416667,1003.658333,1.620833333
Shunyi,7/12/2015,116.4782609,29.3625,996.4041667,1.233333333
Shunyi,7/13/2015,48.33333333,32.075,994.1541667,1.683333333
Shunyi,7/14/2015,38.45833333,29.39583333,999.8125,2.1875
Shunyi,7/15/2015,41.91666667,27.0125,1002.070833,1.391666667
Shunyi,7/16/2015,33.58333333,23.46666667,1004.041667,1.995833333
Shunyi,7/17/2015,30.625,23.37916667,1003.820833,1.8
Shunyi,7/18/2015,45.66666667,23.225,1003.008333,1.416666667
Shunyi,7/19/2015,50.79166667,22.92916667,1004.545833,1.5625
Shunyi,7/20/2015,72.08695652,24.8,1004.008333,1.320833333
Shunyi,7/21/2015,127.0833333,25.65416667,1001.875,1.5
Shunyi,7/22/2015,75.75,24.95833333,1000.670833,1.516666667
Shunyi,7/23/2015,66.70833333,25.225,1000.429167,0.954166667
Shunyi,7/24/2015,64.83333333,26.56666667,998.125,1.4875
Shunyi,7/25/2015,77.5,27.725,997.2083333,1.5625
Shunyi,7/26/2015,125.6666667,29.89583333,999.4375,1.3
Shunyi,7/27/2015,76.875,28.52916667,1000.691667,1.658333333
Shunyi,7/28/2015,38.39130435,26.36666667,999.5833333,1.154166667
Shunyi,7/29/2015,103.9583333,28.64166667,997.6375,1.470833333
Shunyi,7/30/2015,34.75,24.7625,1000.904167,1.658333333
Shunyi,7/31/2015,22.69565217,25.34583333,1004,1.320833333
Shunyi,8/1/2015,84.41666667,24.92083333,1003.166667,1.108333333
Shunyi,8/2/2015,58.625,25.83333333,999.1583333,1.283333333
Shunyi,8/3/2015,66.5,25.2,998.8,1.629166667
Shunyi,8/4/2015,17.70833333,26.05,997.6375,1.716666667
Shunyi,8/5/2015,77.33333333,26.86666667,999.0541667,1.666666667
Shunyi,8/6/2015,56.20833333,25.21666667,1003.383333,1.55
Shunyi,8/7/2015,76.95652174,25.28333333,1008.591667,1.520833333
Shunyi,8/8/2015,28.95833333,24.66666667,1009.3625,1.3
Shunyi,8/9/2015,38.95833333,27.96666667,1006.925,1.266666667
Shunyi,8/10/2015,35.54166667,29.0375,1005.979167,1.516666667
Shunyi,8/11/2015,82.16666667,28.68333333,1005.033333,1.170833333
Shunyi,8/12/2015,87.29166667,29.66666667,1002.558333,1.470833333
Shunyi,8/13/2015,132.7083333,29.38333333,1000.175,1.616666667
Shunyi,8/14/2015,66.20833333,27.87916667,999.4958333,1.520833333
Shunyi,8/15/2015,19.13043478,27.57083333,1001.479167,1.720833333
Shunyi,8/16/2015,38.91666667,28.06666667,1001.770833,1.575
Shunyi,8/17/2015,91.83333333,27.9875,1002.366667,1.266666667
Shunyi,8/18/2015,41.16666667,26.26666667,1006.716667,1.908333333
Shunyi,8/19/2015,49.43478261,24.4375,1007.6,1.666666667
Shunyi,8/20/2015,23.95833333,25.925,1004.529167,1.720833333
Shunyi,8/21/2015,13.41666667,26.21666667,1002.1,1.145833333
Shunyi,8/22/2015,13.33333333,26.22083333,1001.9875,2.145833333
Shunyi,8/23/2015,14.41666667,22.59166667,1006.0375,1.754166667
Shunyi,8/24/2015,13,24.22083333,1007.6375,1.65
Shunyi,8/25/2015,16.30434783,25.58333333,1006.716667,1.770833333
Shunyi,8/26/2015,11.70833333,25.59583333,1005.820833,1.516666667
Shunyi,8/27/2015,11,25.2375,1005.845833,1.429166667
Shunyi,8/28/2015,15.0952381,26.02916667,1004.120833,1.620833333
Shunyi,8/29/2015,19.68181818,25.25,1005.491667,1.829166667
Shunyi,8/30/2015,25.25,21.60833333,1008.2875,1.245833333
Shunyi,8/31/2015,26.125,20.775,1009.404167,1.220833333
Shunyi,9/1/2015,9.958333333,20.89583333,1009.483333,1.670833333
Shunyi,9/2/2015,9.208333333,24.45416667,1009.495833,1.4625
Shunyi,9/3/2015,14,25.6,1010.416667,1.75
Shunyi,9/4/2015,32.70833333,21.5375,1009.366667,1.791666667
Shunyi,9/5/2015,21.2173913,18.2,1007.608333,1.6875
Shunyi,9/6/2015,20.66666667,21.95833333,1009.6,1.233333333
Shunyi,9/7/2015,28.33333333,22.71666667,1009.766667,1.391666667
Shunyi,9/8/2015,50.41666667,22.25416667,1011.504167,1.291666667
Shunyi,9/9/2015,28.625,21.60416667,1015.841667,2.229166667
Shunyi,9/10/2015,9.166666667,16.85833333,1018.25,1.704166667
Shunyi,9/11/2015,6.863636364,17.475,1012.658333,1.75
Shunyi,9/12/2015,8.130434783,19.54583333,1013.179167,2.504166667
Shunyi,9/13/2015,19.58333333,20.94583333,1012.55,1.516666667
Shunyi,9/14/2015,73.70833333,20.20833333,1014.895833,1.495833333
Shunyi,9/15/2015,107.9583333,19.89583333,1016.258333,1.154166667
Shunyi,9/16/2015,132.9166667,20.47916667,1014.716667,1.275
Shunyi,9/17/2015,161.4583333,21.54583333,1013.629167,1.183333333
Shunyi,9/18/2015,80.375,23.45833333,1013.025,1.291666667
Shunyi,9/19/2015,15.41666667,21.7625,1013.5,1.404166667
Shunyi,9/20/2015,62.5,21.22916667,1009.795833,1.570833333
Shunyi,9/21/2015,93.375,22.0125,1008.05,1.483333333
