CustomerID,price_sum,event_timestamp,created_timestamp
845,14008,10,2010-11-29 13:19:00,2010-11-29 13:19:00
846,14009,10,2010-09-03 12:08:00,2010-09-03 12:08:00
847,14011,30,2010-04-11 13:40:00,2010-04-11 13:40:00
848,14013,9,2010-11-24 16:16:00,2010-11-24 16:16:00
849,14014,15,2010-11-28 14:56:00,2010-11-28 14:56:00
850,14016,231,2010-11-08 15:42:00,2010-11-08 15:42:00
851,14020,3,2010-08-20 13:09:00,2010-08-20 13:09:00
852,14021,6,2010-04-26 11:22:00,2010-04-26 11:22:00
853,14022,12,2010-08-10 09:38:00,2010-08-10 09:38:00
854,14025,56,2010-06-29 08:04:00,2010-06-29 08:04:00
855,14026,18,2010-03-24 14:10:00,2010-03-24 14:10:00
856,14028,830,2010-06-07 12:09:00,2010-06-07 12:09:00
857,14030,159,2010-12-08 16:11:00,2010-12-08 16:11:00
858,14031,450,2010-11-10 15:20:00,2010-11-10 15:20:00
859,14032,42,2010-08-31 10:47:00,2010-08-31 10:47:00
860,14033,576,2010-06-02 15:10:00,2010-06-02 15:10:00
861,14035,28,2010-10-29 10:10:00,2010-10-29 10:10:00
862,14037,25,2010-03-05 10:11:00,2010-03-05 10:11:00
863,14040,288,2010-11-18 13:01:00,2010-11-18 13:01:00
864,14043,7,2009-12-10 15:56:00,2009-12-10 15:56:00
865,14044,46,2010-10-17 13:28:00,2010-10-17 13:28:00
866,14045,224,2010-11-24 12:40:00,2010-11-24 12:40:00
867,14047,87,2010-11-04 10:48:00,2010-11-04 10:48:00
868,14048,2,2010-11-22 14:08:00,2010-11-22 14:08:00
869,14049,123,2010-11-17 10:39:00,2010-11-17 10:39:00
870,14051,28,2010-11-18 14:28:00,2010-11-18 14:28:00
871,14055,10,2010-05-11 10:24:00,2010-05-11 10:24:00
872,14057,69,2010-04-13 11:38:00,2010-04-13 11:38:00
873,14060,163,2010-12-02 12:11:00,2010-12-02 12:11:00
874,14062,264,2010-11-04 08:41:00,2010-11-04 08:41:00
875,14063,276,2010-01-22 11:28:00,2010-01-22 11:28:00
876,14064,56,2010-10-05 13:19:00,2010-10-05 13:19:00
877,14065,25,2010-10-25 14:51:00,2010-10-25 14:51:00
878,14068,15,2010-04-15 14:28:00,2010-04-15 14:28:00
879,14069,5,2010-07-13 12:12:00,2010-07-13 12:12:00
880,14070,3,2010-01-24 12:27:00,2010-01-24 12:27:00
881,14074,48,2010-03-26 13:55:00,2010-03-26 13:55:00
882,14075,32,2010-11-01 13:15:00,2010-11-01 13:15:00
883,14077,1,2010-11-09 16:01:00,2010-11-09 16:01:00
884,14078,14,2010-12-01 12:54:00,2010-12-01 12:54:00
885,14080,8,2010-10-22 14:04:00,2010-10-22 14:04:00
886,14081,87,2010-12-05 15:47:00,2010-12-05 15:47:00
887,14082,2,2010-11-12 11:47:00,2010-11-12 11:47:00
888,14083,11,2010-12-03 12:24:00,2010-12-03 12:24:00
889,14085,100,2010-11-30 15:33:00,2010-11-30 15:33:00
890,14087,14,2010-10-31 11:22:00,2010-10-31 11:22:00
891,14088,123,2010-11-11 12:50:00,2010-11-11 12:50:00
892,14091,104,2010-02-23 15:17:00,2010-02-23 15:17:00
893,14092,92,2010-11-30 14:48:00,2010-11-30 14:48:00
894,14094,18,2010-09-26 11:58:00,2010-09-26 11:58:00
895,14097,10,2010-08-15 14:20:00,2010-08-15 14:20:00
896,14099,40,2010-11-29 13:03:00,2010-11-29 13:03:00
897,14101,84,2010-08-26 13:55:00,2010-08-26 13:55:00
898,14104,15,2010-06-09 14:09:00,2010-06-09 14:09:00
899,14105,42,2010-09-26 14:15:00,2010-09-26 14:15:00
900,14107,69,2010-09-17 12:25:00,2010-09-17 12:25:00
901,14108,24,2009-12-08 15:25:00,2009-12-08 15:25:00
902,14110,144,2010-09-17 09:52:00,2010-09-17 09:52:00
903,14112,46,2010-09-14 13:41:00,2010-09-14 13:41:00
904,14113,77,2010-10-11 13:36:00,2010-10-11 13:36:00
905,14114,46,2010-11-09 09:13:00,2010-11-09 09:13:00
906,14115,51,2010-07-26 12:36:00,2010-07-26 12:36:00
907,14123,10,2009-12-06 15:35:00,2009-12-06 15:35:00
908,14126,36,2010-09-21 14:51:00,2010-09-21 14:51:00
909,14127,16,2010-10-10 11:53:00,2010-10-10 11:53:00
910,14128,18,2010-06-06 14:05:00,2010-06-06 14:05:00
911,14129,72,2010-09-10 15:50:00,2010-09-10 15:50:00
912,14130,7,2010-10-18 12:54:00,2010-10-18 12:54:00
913,14131,6,2010-03-01 11:59:00,2010-03-01 11:59:00
914,14134,226,2010-11-22 08:09:00,2010-11-22 08:09:00
915,14135,492,2010-12-02 10:27:00,2010-12-02 10:27:00
916,14136,12,2010-03-05 12:42:00,2010-03-05 12:42:00
917,14139,27,2010-07-01 13:33:00,2010-07-01 13:33:00
918,14145,180,2010-09-06 09:53:00,2010-09-06 09:53:00
919,14146,130,2010-11-21 15:55:00,2010-11-21 15:55:00
920,14148,12,2010-10-21 14:08:00,2010-10-21 14:08:00
921,14152,42,2010-09-09 12:15:00,2010-09-09 12:15:00
922,14154,104,2010-11-23 17:53:00,2010-11-23 17:53:00
923,14156,4773,2010-11-26 10:14:00,2010-11-26 10:14:00
924,14157,12,2010-10-18 15:48:00,2010-10-18 15:48:00
925,14159,54,2010-11-25 13:32:00,2010-11-25 13:32:00
926,14160,268,2010-04-08 14:30:00,2010-04-08 14:30:00
927,14161,32,2010-12-05 13:18:00,2010-12-05 13:18:00
928,14166,6,2010-07-22 19:42:00,2010-07-22 19:42:00
929,14167,4,2010-06-07 11:47:00,2010-06-07 11:47:00
930,14169,4,2010-09-21 13:39:00,2010-09-21 13:39:00
931,14170,10,2010-11-29 13:10:00,2010-11-29 13:10:00
932,14172,3,2010-04-13 13:26:00,2010-04-13 13:26:00
933,14175,59,2010-09-01 12:45:00,2010-09-01 12:45:00
934,14177,5,2010-11-10 12:38:00,2010-11-10 12:38:00
935,14180,2,2010-11-08 10:21:00,2010-11-08 10:21:00
936,14181,1,2010-05-26 12:32:00,2010-05-26 12:32:00
937,14182,4,2010-06-28 16:42:00,2010-06-28 16:42:00
938,14183,1,2010-10-24 14:45:00,2010-10-24 14:45:00
939,14186,140,2010-10-08 13:30:00,2010-10-08 13:30:00
940,14189,24,2010-11-16 09:28:00,2010-11-16 09:28:00
941,14192,28,2010-11-16 17:44:00,2010-11-16 17:44:00
942,14193,2,2010-11-08 12:31:00,2010-11-08 12:31:00
943,14194,295,2010-11-12 12:26:00,2010-11-12 12:26:00
944,14195,-69,2010-05-14 12:20:00,2010-05-14 12:20:00
945,14198,10,2010-11-04 13:50:00,2010-11-04 13:50:00
946,14201,4,2010-04-30 13:00:00,2010-04-30 13:00:00
947,14202,2,2010-11-23 17:13:00,2010-11-23 17:13:00
948,14204,14,2010-10-13 13:32:00,2010-10-13 13:32:00
949,14205,72,2010-11-10 14:37:00,2010-11-10 14:37:00
950,14209,81,2010-09-13 12:05:00,2010-09-13 12:05:00
951,14210,43,2010-09-29 09:23:00,2010-09-29 09:23:00
952,14211,41,2010-06-22 09:37:00,2010-06-22 09:37:00
953,14212,100,2010-09-20 11:48:00,2010-09-20 11:48:00
954,14215,2,2010-01-21 08:22:00,2010-01-21 08:22:00
955,14216,14,2010-10-21 15:07:00,2010-10-21 15:07:00
956,14217,18,2010-11-09 16:51:00,2010-11-09 16:51:00
957,14219,12,2010-10-26 10:34:00,2010-10-26 10:34:00
958,14221,12,2010-09-16 14:41:00,2010-09-16 14:41:00
959,14224,3,2010-06-13 13:46:00,2010-06-13 13:46:00
960,14225,66,2010-10-01 10:32:00,2010-10-01 10:32:00
961,14226,4,2010-09-24 14:32:00,2010-09-24 14:32:00
962,14227,46,2010-10-21 10:49:00,2010-10-21 10:49:00
963,14228,10,2010-09-28 09:45:00,2010-09-28 09:45:00
964,14229,6,2010-08-25 11:47:00,2010-08-25 11:47:00
965,14230,27,2010-09-30 09:07:00,2010-09-30 09:07:00
966,14231,6,2010-09-15 09:52:00,2010-09-15 09:52:00
967,14235,80,2010-05-19 11:59:00,2010-05-19 11:59:00
968,14237,8,2010-12-01 13:20:00,2010-12-01 13:20:00
969,14239,20,2010-10-04 15:01:00,2010-10-04 15:01:00
970,14240,24,2010-10-12 12:48:00,2010-10-12 12:48:00
971,14243,47,2010-11-09 12:29:00,2010-11-09 12:29:00
972,14244,-1,2010-02-18 17:09:00,2010-02-18 17:09:00
973,14247,8,2010-09-19 13:12:00,2010-09-19 13:12:00
974,14248,16,2010-09-06 14:04:00,2010-09-06 14:04:00
975,14249,88,2010-10-25 12:34:00,2010-10-25 12:34:00
976,14253,10,2010-08-03 14:55:00,2010-08-03 14:55:00
977,14256,13,2010-01-14 10:35:00,2010-01-14 10:35:00
978,14257,12,2010-09-28 13:20:00,2010-09-28 13:20:00
979,14258,340,2010-11-09 10:07:00,2010-11-09 10:07:00
980,14260,12,2010-06-09 11:23:00,2010-06-09 11:23:00
981,14263,6,2010-10-12 14:09:00,2010-10-12 14:09:00
982,14264,12,2010-09-12 14:02:00,2010-09-12 14:02:00
983,14265,14,2010-09-01 12:20:00,2010-09-01 12:20:00
984,14269,12,2010-09-26 12:53:00,2010-09-26 12:53:00
985,14271,1,2010-10-26 17:01:00,2010-10-26 17:01:00
986,14276,52,2010-08-12 10:03:00,2010-08-12 10:03:00
987,14277,1356,2010-09-28 11:02:00,2010-09-28 11:02:00
988,14278,4,2010-10-26 12:07:00,2010-10-26 12:07:00
989,14282,145,2010-12-07 12:21:00,2010-12-07 12:21:00
990,14283,12,2010-08-19 13:06:00,2010-08-19 13:06:00
991,14285,64,2010-07-14 14:07:00,2010-07-14 14:07:00
992,14286,36,2010-10-31 15:39:00,2010-10-31 15:39:00
993,14290,34,2010-10-22 12:03:00,2010-10-22 12:03:00
994,14291,56,2010-10-14 15:49:00,2010-10-14 15:49:00
995,14292,84,2010-10-25 12:18:00,2010-10-25 12:18:00
996,14293,64,2010-12-06 10:18:00,2010-12-06 10:18:00
997,14295,24,2009-12-09 13:06:00,2009-12-09 13:06:00
998,14298,1595,2010-11-16 07:52:00,2010-11-16 07:52:00
999,14299,206,2010-09-29 10:14:00,2010-09-29 10:14:00
1000,14301,14,2010-10-19 14:09:00,2010-10-19 14:09:00
1001,14302,36,2010-10-05 08:10:00,2010-10-05 08:10:00
1002,14304,12,2010-05-18 10:50:00,2010-05-18 10:50:00
1003,14307,90,2010-12-01 11:41:00,2010-12-01 11:41:00
1004,14309,66,2010-10-22 13:18:00,2010-10-22 13:18:00
1005,14312,28,2010-11-26 11:40:00,2010-11-26 11:40:00
1006,14318,48,2010-09-05 15:32:00,2010-09-05 15:32:00
1007,14319,12,2010-10-11 13:38:00,2010-10-11 13:38:00
1008,14320,42,2010-06-11 12:45:00,2010-06-11 12:45:00
1009,14321,38,2010-10-04 12:48:00,2010-10-04 12:48:00
1010,14322,15,2010-10-08 13:14:00,2010-10-08 13:14:00
1011,14324,25,2010-10-26 11:44:00,2010-10-26 11:44:00
1012,14326,15,2010-09-02 13:29:00,2010-09-02 13:29:00
1013,14327,12,2010-01-08 14:04:00,2010-01-08 14:04:00
1014,14329,91,2010-11-29 15:53:00,2010-11-29 15:53:00
1015,14330,24,2010-03-26 09:10:00,2010-03-26 09:10:00
1016,14332,6,2010-11-23 15:24:00,2010-11-23 15:24:00
1017,14334,20,2010-10-10 10:33:00,2010-10-10 10:33:00
1018,14338,12,2010-06-21 10:32:00,2010-06-21 10:32:00
1019,14341,75,2010-10-15 15:52:00,2010-10-15 15:52:00
1020,14342,40,2010-10-03 12:46:00,2010-10-03 12:46:00
1021,14343,30,2010-07-18 15:45:00,2010-07-18 15:45:00
1022,14344,102,2010-12-06 11:58:00,2010-12-06 11:58:00
1023,14346,34,2010-10-10 14:19:00,2010-10-10 14:19:00
1024,14350,14,2010-11-24 12:01:00,2010-11-24 12:01:00
1025,14355,24,2010-03-22 15:08:00,2010-03-22 15:08:00
1026,14363,12,2010-11-02 17:01:00,2010-11-02 17:01:00
1027,14365,33,2010-11-10 09:52:00,2010-11-10 09:52:00
1028,14369,36,2010-03-07 15:47:00,2010-03-07 15:47:00
1029,14370,48,2010-09-15 10:53:00,2010-09-15 10:53:00
1030,14372,4,2010-04-19 15:57:00,2010-04-19 15:57:00
1031,14375,16,2010-09-15 14:45:00,2010-09-15 14:45:00
1032,14376,8,2010-01-25 15:36:00,2010-01-25 15:36:00
1033,14379,2,2010-11-11 16:29:00,2010-11-11 16:29:00
1034,14380,1,2010-01-26 17:11:00,2010-01-26 17:11:00
1035,14382,10,2010-11-14 16:32:00,2010-11-14 16:32:00
1036,14388,115,2010-12-02 11:02:00,2010-12-02 11:02:00
1037,14389,-4,2010-07-16 08:14:00,2010-07-16 08:14:00
1038,14390,17,2010-12-02 11:56:00,2010-12-02 11:56:00
1039,14391,12,2010-05-12 09:42:00,2010-05-12 09:42:00
1040,14395,112,2010-10-18 11:16:00,2010-10-18 11:16:00
1041,14396,19,2010-12-03 15:19:00,2010-12-03 15:19:00
1042,14398,13,2010-11-03 13:46:00,2010-11-03 13:46:00
1043,14399,24,2010-09-13 12:34:00,2010-09-13 12:34:00
1044,14403,12,2010-04-29 08:47:00,2010-04-29 08:47:00
1045,14404,34,2010-12-05 16:00:00,2010-12-05 16:00:00
1046,14409,50,2010-11-24 13:41:00,2010-11-24 13:41:00
1047,14410,15,2010-11-28 14:57:00,2010-11-28 14:57:00
1048,14413,1,2010-10-25 14:41:00,2010-10-25 14:41:00
1049,14414,18,2010-11-30 10:12:00,2010-11-30 10:12:00
1050,14415,117,2010-11-25 13:51:00,2010-11-25 13:51:00
1051,14417,9,2010-11-17 10:55:00,2010-11-17 10:55:00
1052,14419,3,2010-11-22 11:09:00,2010-11-22 11:09:00
1053,14420,80,2010-11-08 10:49:00,2010-11-08 10:49:00
1054,14422,147,2010-11-30 10:43:00,2010-11-30 10:43:00
1055,14423,6,2010-09-28 10:42:00,2010-09-28 10:42:00
1056,14425,12,2009-12-02 11:31:00,2009-12-02 11:31:00
1057,14426,96,2010-11-01 16:24:00,2010-11-01 16:24:00
1058,14429,4,2010-11-01 10:08:00,2010-11-01 10:08:00
1059,14430,12,2010-04-11 15:59:00,2010-04-11 15:59:00
1060,14433,4,2010-08-31 12:35:00,2010-08-31 12:35:00
1061,14439,60,2010-05-21 10:25:00,2010-05-21 10:25:00
1062,14440,18,2010-11-11 08:26:00,2010-11-11 08:26:00
1063,14441,28,2010-04-01 15:46:00,2010-04-01 15:46:00
1064,14442,8,2010-05-19 14:22:00,2010-05-19 14:22:00
1065,14443,22,2010-11-25 14:18:00,2010-11-25 14:18:00
1066,14445,3,2010-09-10 11:09:00,2010-09-10 11:09:00
1067,14446,2,2010-11-18 12:08:00,2010-11-18 12:08:00
1068,14447,14,2010-11-04 13:32:00,2010-11-04 13:32:00
1069,14449,47,2010-11-02 12:48:00,2010-11-02 12:48:00
1070,14450,13,2010-11-25 11:58:00,2010-11-25 11:58:00
1071,14451,67,2010-11-15 14:09:00,2010-11-15 14:09:00
1072,14452,2,2010-07-06 13:13:00,2010-07-06 13:13:00
1073,14454,18,2010-11-28 13:26:00,2010-11-28 13:26:00
1074,14455,14,2010-10-03 15:48:00,2010-10-03 15:48:00
1075,14459,98,2010-02-26 13:26:00,2010-02-26 13:26:00
1076,14460,24,2010-10-20 12:25:00,2010-10-20 12:25:00
1077,14461,92,2010-11-22 12:33:00,2010-11-22 12:33:00
1078,14465,85,2010-06-13 11:18:00,2010-06-13 11:18:00
1079,14466,60,2010-10-11 13:56:00,2010-10-11 13:56:00
1080,14467,25,2010-11-09 11:41:00,2010-11-09 11:41:00
1081,14469,17,2010-08-02 17:06:00,2010-08-02 17:06:00
1082,14470,4,2010-10-05 12:39:00,2010-10-05 12:39:00
1083,14472,34,2010-01-19 13:09:00,2010-01-19 13:09:00
1084,14474,6,2010-05-09 12:12:00,2010-05-09 12:12:00
1085,14477,-2,2010-07-23 11:09:00,2010-07-23 11:09:00
1086,14478,24,2010-08-10 14:43:00,2010-08-10 14:43:00
1087,14479,17,2010-10-17 11:58:00,2010-10-17 11:58:00
1088,14480,5,2010-11-02 12:35:00,2010-11-02 12:35:00
1089,14481,37,2010-10-28 19:20:00,2010-10-28 19:20:00
1090,14482,102,2010-11-25 15:26:00,2010-11-25 15:26:00
1091,14489,44,2010-09-28 15:26:00,2010-09-28 15:26:00
1092,14490,12,2010-10-29 15:04:00,2010-10-29 15:04:00
1093,14492,6,2010-06-03 15:50:00,2010-06-03 15:50:00
1094,14493,67,2010-11-14 16:16:00,2010-11-14 16:16:00
1095,14496,11,2010-11-25 15:55:00,2010-11-25 15:55:00
1096,14498,30,2010-11-03 11:11:00,2010-11-03 11:11:00
1097,14499,32,2010-11-21 11:58:00,2010-11-21 11:58:00
1098,14505,103,2010-10-31 16:16:00,2010-10-31 16:16:00
1099,14506,7,2010-12-05 14:25:00,2010-12-05 14:25:00
1100,14507,88,2010-11-26 11:24:00,2010-11-26 11:24:00
1101,14508,15,2010-11-28 13:21:00,2010-11-28 13:21:00
1102,14510,14,2010-11-29 12:46:00,2010-11-29 12:46:00
1103,14512,18,2010-05-10 12:54:00,2010-05-10 12:54:00
1104,14514,52,2010-09-29 13:14:00,2010-09-29 13:14:00
1105,14515,33,2010-11-17 12:14:00,2010-11-17 12:14:00
1106,14516,2,2010-07-11 14:07:00,2010-07-11 14:07:00
1107,14519,5,2010-01-25 11:18:00,2010-01-25 11:18:00
1108,14522,3,2010-03-25 12:12:00,2010-03-25 12:12:00
1109,14524,59,2010-10-26 11:21:00,2010-10-26 11:21:00
1110,14525,114,2010-10-07 19:03:00,2010-10-07 19:03:00
1111,14527,147,2010-12-09 12:32:00,2010-12-09 12:32:00
1112,14530,70,2010-09-15 11:22:00,2010-09-15 11:22:00
1113,14531,8,2010-08-17 10:16:00,2010-08-17 10:16:00
1114,14532,34,2010-10-24 12:24:00,2010-10-24 12:24:00
1115,14533,120,2010-10-28 16:42:00,2010-10-28 16:42:00
1116,14534,60,2010-11-07 10:44:00,2010-11-07 10:44:00
1117,14535,97,2010-11-09 16:03:00,2010-11-09 16:03:00
1118,14537,14,2010-03-26 13:44:00,2010-03-26 13:44:00
1119,14538,12,2010-06-27 10:23:00,2010-06-27 10:23:00
1120,14540,34,2010-11-25 10:51:00,2010-11-25 10:51:00
1121,14541,17,2010-08-17 10:12:00,2010-08-17 10:12:00
1122,14543,56,2010-10-29 10:44:00,2010-10-29 10:44:00
1123,14544,5,2010-08-26 16:00:00,2010-08-26 16:00:00
1124,14545,2,2010-02-03 15:23:00,2010-02-03 15:23:00
1125,14546,116,2010-11-28 12:15:00,2010-11-28 12:15:00
1126,14548,16,2010-05-18 11:31:00,2010-05-18 11:31:00
1127,14549,15,2010-04-25 11:43:00,2010-04-25 11:43:00
1128,14550,7,2010-08-13 12:05:00,2010-08-13 12:05:00
1129,14551,4,2010-10-24 14:35:00,2010-10-24 14:35:00
1130,14552,4,2010-11-24 12:36:00,2010-11-24 12:36:00
1131,14553,38,2010-10-24 12:00:00,2010-10-24 12:00:00
1132,14555,43,2010-11-23 11:35:00,2010-11-23 11:35:00
1133,14556,6,2010-04-22 14:57:00,2010-04-22 14:57:00
1134,14560,86,2010-10-15 10:10:00,2010-10-15 10:10:00
1135,14562,19,2010-11-14 11:10:00,2010-11-14 11:10:00
1136,14563,53,2010-07-18 12:01:00,2010-07-18 12:01:00
1137,14564,45,2010-10-01 09:02:00,2010-10-01 09:02:00
1138,14565,10,2010-08-23 09:48:00,2010-08-23 09:48:00
1139,14566,200,2010-10-18 14:57:00,2010-10-18 14:57:00
1140,14568,12,2010-09-30 17:15:00,2010-09-30 17:15:00
1141,14569,3,2010-04-15 11:49:00,2010-04-15 11:49:00
1142,14571,2,2010-10-10 15:06:00,2010-10-10 15:06:00
1143,14572,83,2010-10-18 17:11:00,2010-10-18 17:11:00
1144,14573,11,2010-12-02 19:59:00,2010-12-02 19:59:00
1145,14574,2,2009-12-07 12:42:00,2009-12-07 12:42:00
1146,14575,12,2010-08-08 14:51:00,2010-08-08 14:51:00
1147,14577,5,2010-11-10 12:19:00,2010-11-10 12:19:00
1148,14581,6,2010-06-13 15:48:00,2010-06-13 15:48:00
1149,14583,12,2010-11-21 15:28:00,2010-11-21 15:28:00
1150,14584,7,2010-10-14 13:48:00,2010-10-14 13:48:00
1151,14585,14,2010-11-22 12:44:00,2010-11-22 12:44:00
1152,14590,39,2010-07-28 16:40:00,2010-07-28 16:40:00
1153,14593,64,2010-11-07 12:51:00,2010-11-07 12:51:00
1154,14595,24,2010-09-12 12:47:00,2010-09-12 12:47:00
1155,14596,3,2010-03-23 12:13:00,2010-03-23 12:13:00
1156,14597,1,2010-11-25 13:38:00,2010-11-25 13:38:00
1157,14598,6,2010-05-19 13:36:00,2010-05-19 13:36:00
1158,14599,10,2010-11-14 14:49:00,2010-11-14 14:49:00
1159,14600,20,2010-11-11 15:56:00,2010-11-11 15:56:00
1160,14605,8,2010-11-30 14:07:00,2010-11-30 14:07:00
1161,14606,361,2010-12-08 12:08:00,2010-12-08 12:08:00
1162,14607,80,2010-03-19 13:17:00,2010-03-19 13:17:00
1163,14609,144,2010-07-06 09:53:00,2010-07-06 09:53:00
1164,14615,14,2010-09-13 14:33:00,2010-09-13 14:33:00
1165,14619,34,2010-06-16 14:41:00,2010-06-16 14:41:00
1166,14621,43,2010-07-14 15:46:00,2010-07-14 15:46:00
1167,14623,13,2010-11-24 15:26:00,2010-11-24 15:26:00
1168,14624,3,2010-06-03 10:11:00,2010-06-03 10:11:00
1169,14625,94,2010-11-25 12:25:00,2010-11-25 12:25:00
1170,14626,46,2010-11-09 09:23:00,2010-11-09 09:23:00
1171,14628,24,2010-09-23 18:24:00,2010-09-23 18:24:00
1172,14630,14,2010-08-12 16:38:00,2010-08-12 16:38:00
1173,14631,2,2010-08-09 14:45:00,2010-08-09 14:45:00
1174,14634,159,2010-06-16 09:48:00,2010-06-16 09:48:00
1175,14637,24,2010-01-31 15:52:00,2010-01-31 15:52:00
1176,14639,49,2010-10-27 13:47:00,2010-10-27 13:47:00
1177,14640,44,2010-10-26 09:45:00,2010-10-26 09:45:00
1178,14644,51,2010-10-18 09:40:00,2010-10-18 09:40:00
1179,14645,4,2010-03-15 11:33:00,2010-03-15 11:33:00
1180,14646,4489,2010-11-30 16:25:00,2010-11-30 16:25:00
1181,14648,67,2010-10-14 10:17:00,2010-10-14 10:17:00
1182,14649,194,2010-11-23 19:08:00,2010-11-23 19:08:00
1183,14651,28,2010-11-10 16:05:00,2010-11-10 16:05:00
1184,14653,25,2010-06-06 13:27:00,2010-06-06 13:27:00
1185,14654,6,2009-12-01 12:57:00,2009-12-01 12:57:00
1186,14655,27,2010-11-16 12:28:00,2010-11-16 12:28:00
1187,14656,9,2010-10-20 13:26:00,2010-10-20 13:26:00
1188,14657,35,2010-10-06 15:33:00,2010-10-06 15:33:00
1189,14662,18,2010-10-08 13:31:00,2010-10-08 13:31:00
1190,14663,17,2010-10-05 13:21:00,2010-10-05 13:21:00
1191,14665,8,2010-10-08 14:40:00,2010-10-08 14:40:00
1192,14667,312,2010-12-09 14:19:00,2010-12-09 14:19:00
1193,14669,16,2010-02-16 12:11:00,2010-02-16 12:11:00
1194,14670,3,2009-12-07 13:59:00,2009-12-07 13:59:00
1195,14671,17,2010-06-08 13:39:00,2010-06-08 13:39:00
1196,14672,2,2010-01-28 11:33:00,2010-01-28 11:33:00
1197,14673,50,2010-12-07 12:49:00,2010-12-07 12:49:00
1198,14674,8,2010-07-18 14:25:00,2010-07-18 14:25:00
1199,14675,24,2010-11-16 12:22:00,2010-11-16 12:22:00
1200,14676,114,2010-09-21 09:26:00,2010-09-21 09:26:00
1201,14678,14,2010-05-09 14:32:00,2010-05-09 14:32:00
1202,14679,18,2010-07-06 09:58:00,2010-07-06 09:58:00
1203,14680,966,2010-11-25 11:17:00,2010-11-25 11:17:00
1204,14682,12,2010-10-07 09:53:00,2010-10-07 09:53:00
1205,14685,100,2010-02-07 14:27:00,2010-02-07 14:27:00
1206,14686,22,2010-10-21 18:31:00,2010-10-21 18:31:00
1207,14687,40,2010-11-04 18:56:00,2010-11-04 18:56:00
1208,14688,49,2010-11-08 12:06:00,2010-11-08 12:06:00
1209,14690,5,2010-10-25 12:20:00,2010-10-25 12:20:00
1210,14692,9,2010-10-07 14:06:00,2010-10-07 14:06:00
1211,14693,46,2010-09-12 13:44:00,2010-09-12 13:44:00
1212,14694,12,2010-04-01 19:46:00,2010-04-01 19:46:00
1213,14695,14,2010-07-08 14:18:00,2010-07-08 14:18:00
1214,14696,47,2010-12-09 15:38:00,2010-12-09 15:38:00
1215,14699,18,2010-09-30 15:14:00,2010-09-30 15:14:00
1216,14700,13,2010-08-11 12:19:00,2010-08-11 12:19:00
1217,14701,46,2010-09-16 12:27:00,2010-09-16 12:27:00
1218,14702,66,2010-12-09 19:23:00,2010-12-09 19:23:00
1219,14704,20,2010-10-11 11:53:00,2010-10-11 11:53:00
1220,14706,1,2010-03-31 11:09:00,2010-03-31 11:09:00
1221,14709,28,2010-09-05 12:55:00,2010-09-05 12:55:00
1222,14710,16,2010-11-25 13:29:00,2010-11-25 13:29:00
1223,14713,75,2010-12-09 18:58:00,2010-12-09 18:58:00
1224,14714,15,2010-05-13 11:58:00,2010-05-13 11:58:00
1225,14715,3,2010-01-19 12:18:00,2010-01-19 12:18:00
1226,14717,4,2009-12-06 13:05:00,2009-12-06 13:05:00
1227,14721,2,2010-11-25 13:08:00,2010-11-25 13:08:00
1228,14722,6,2010-08-19 14:34:00,2010-08-19 14:34:00
1229,14723,26,2010-12-03 14:26:00,2010-12-03 14:26:00
1230,14724,4,2010-04-28 13:26:00,2010-04-28 13:26:00
1231,14725,10,2010-06-23 11:34:00,2010-06-23 11:34:00
1232,14726,2,2010-02-23 12:35:00,2010-02-23 12:35:00
1233,14727,0,2010-06-11 13:34:00,2010-06-11 13:34:00
1234,14729,43,2010-12-01 12:43:00,2010-12-01 12:43:00
1235,14732,29,2010-07-22 15:01:00,2010-07-22 15:01:00
1236,14733,17,2010-11-02 15:42:00,2010-11-02 15:42:00
1237,14734,12,2010-09-17 09:04:00,2010-09-17 09:04:00
1238,14735,23,2010-11-12 12:10:00,2010-11-12 12:10:00
1239,14736,7,2010-08-11 15:21:00,2010-08-11 15:21:00
1240,14737,28,2010-11-04 11:29:00,2010-11-04 11:29:00
1241,14738,-4,2010-06-30 10:04:00,2010-06-30 10:04:00
1242,14739,42,2010-09-22 10:19:00,2010-09-22 10:19:00
1243,14740,4,2010-05-02 13:34:00,2010-05-02 13:34:00
1244,14741,32,2010-10-18 09:33:00,2010-10-18 09:33:00
1245,14743,28,2010-04-26 10:26:00,2010-04-26 10:26:00
1246,14744,36,2010-05-25 14:09:00,2010-05-25 14:09:00
1247,14745,60,2010-07-26 13:07:00,2010-07-26 13:07:00
1248,14748,30,2010-12-06 10:19:00,2010-12-06 10:19:00
1249,14753,12,2010-09-05 11:04:00,2010-09-05 11:04:00
1250,14754,27,2010-10-10 10:22:00,2010-10-10 10:22:00
1251,14755,105,2010-11-23 14:42:00,2010-11-23 14:42:00
1252,14756,16,2010-11-22 09:22:00,2010-11-22 09:22:00
1253,14758,16,2010-07-19 10:07:00,2010-07-19 10:07:00
1254,14766,105,2010-11-25 18:21:00,2010-11-25 18:21:00
1255,14767,12,2010-08-22 14:54:00,2010-08-22 14:54:00
1256,14769,106,2010-11-14 13:39:00,2010-11-14 13:39:00
1257,14770,36,2010-07-07 12:13:00,2010-07-07 12:13:00
1258,14771,36,2010-03-28 12:52:00,2010-03-28 12:52:00
1259,14776,48,2010-11-17 09:53:00,2010-11-17 09:53:00
